doc_id,unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,unit_hash,unit_dup_flag,source,date,preprocessed_text,hard_rule_keep,hard_rule_reason,policy_gate,policy_gate_reason,priority_keep,semantic_status,semantic_similarity,nli_status,nli_score,key_hit,final_status,_source_file,_corpus_tier,debate_short_review,id,custom_id,source_file,source_relpath,L1_label,L1_reasoning,L1_error,L2_labels,L2_reasoning,L2_error,L1_run1,L2_run1,L1_run2,L2_run2,L1_run3,L2_run3,_min_jaccard_L2
_f79f6a29b86c,_f79f6a29b86c_u016,"2007年 推動「台灣加入聯合國運動」,並在華盛頓郵報及紐約時報刊登廣告,呼籲美國幫助台灣加入聯合國 2007年 推動「台灣加入聯合國運動」,並在華盛頓郵報及紐約時報刊登廣告,呼籲美國幫助台灣加入聯合國 2008年 競選民進黨主席,最後蔡英文勝出 2008年 競選民進黨主席,最後蔡英文勝出 2009年 辜寬敏、姚嘉文、黃崑虎、黃昭堂、高俊明5位發起人,成立「搶救台灣行動聯盟」,展開全國319鄉鎮公民行動巡迴演講,2年共舉辦200多場演講活動。",claim,"2000年 陳水扁當選總統,辜寬敏出任總統府資政;","2019年,成立台灣制憲基金會 2019年,成立台灣制憲基金會 2020年 發動台灣憲政史上首次制憲公投案 2020年 發動台灣憲政史上首次制憲公投案 2021年 號召百個團體組成台灣新憲聯合陣線,推進台灣新憲法運動 2021年 號召百個團體組成台灣新憲聯合陣線,推進台灣新憲法運動 2023年2月27日 於台北榮總辭世,享耆壽97歲。","[{""name"": ""民進黨"", ""party"": ""DPP""}]",[],False,,0ed5ed236ceaee19978cbd0f58804c41,False,02_Ke_chinatimes_news,2025-05-19 17:20:00,"2007年 推動「台灣加入聯合國運動」,並在華盛頓郵報及紐約時報刊登廣告,呼籲美國幫助台灣加入聯合國 2007年 推動「台灣加入聯合國運動」,並在華盛頓郵報及紐約時報刊登廣告,呼籲美國幫助台灣加入聯合國 2008年 競選民進黨主席,最後蔡英文勝出 2008年 競選民進黨主席,最後蔡英文勝出 2009年 辜寬敏、姚嘉文、黃崑虎、黃昭堂、高俊明5位發起人,成立「搶救台灣行動聯盟」,展開全國319鄉鎮公民行動巡迴演講,2年共舉辦200多場演講活動。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.5385514497756958,,,False,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,1304,req_3f557e1fcac54a499247845d8a8b1c94,merged_deduped.csv,merged_deduped.csv,L1-03,主權與國際地位訴求，排除一般政策管理,,L2-01|L2-03|L2-07,推動台灣加入聯合國→L2-01|L2-03；呼籲美國幫助→L2-03；搶救台灣行動聯盟、公民行動巡迴演講→L2-07,,L1-03,L2-01|L2-03|L2-07,L1-03,L2-01|L2-03|L2-07,L1-03,L2-01|L2-03|L2-07,1.0
_5d874263706c,_5d874263706c_u014,"賴清德說,其他總統參選人,有的直接接受符合一個中國原則的「九二共識」,有的主張兩岸簽和平協議,還有人希望推動十年前的兩岸服務貿易協議等,這些都接受一個中國原則的主張,有些是直接接受,有些是間接接受,但這都不是台灣的主流民意。",claim,"他堅守台灣主權的立場不會動搖,然後強化國防及與國際民主陣營合作,在對等、尊嚴的前提下,願意與對岸進行交流合作,這對台灣才有保障,對印太的和平、穩定才有幫助。",,"[{""name"": ""賴清德"", ""party"": ""DPP""}]","[""兩岸|cross-strait""]",False,,10cdbf36a2b9595b96570c7de1965d8d,False,01_Ho_ltn_news,2023/10/7 5:30,"賴清德說,其他總統參選人,有的直接接受符合一個中國原則的「九二共識」,有的主張兩岸簽和平協議,還有人希望推動十年前的兩岸服務貿易協議等,這些都接受一個中國原則的主張,有些是直接接受,有些是間接接受,但這都不是台灣的主流民意。",True,cooccur: actor×institution,True,gate: taiwanicity=3,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1,,1471,req_e50663e5762c45a2929e48cc0fc549f1,merged_deduped.csv,merged_deduped.csv,L1-03,批評他人接受一中原則屬主權安全議題，非單純政策,,L2-02,一個中國原則→L2-02；不是台灣的主流民意→L2-02,,L1-03,L2-02|L2-05,L1-03,L2-01|L2-02,L1-03,L2-01|L2-02,0.3333333333333333
_d69a9f9be2bf,_d69a9f9be2bf_u009,"賴清德說,對和平有理想,但不能妄想,一定要靠實力,要增加國防實力,也要增加經濟力量,並與民主陣營站在一起,共同發揮力量,確保和平安全。",claim,"台灣是愛和平的國家,只要對等尊嚴,很願意與中國坐下來,交流談判合作,為兩岸人民的福祉,進行合作計畫,讓兩岸可以和平。","賴清德強調,他從政30年,不貪不取、乾乾淨淨,未來擔任總統後也會是清廉政府,讓社會安定、治安好,讓善良百姓過著好生活。","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],False,,4a64b91fe86251ff5bc47a315667e3a7,False,03_Lai_chinatimes_news,2023-12-25 17:54:00,"賴清德說,對和平有理想,但不能妄想,一定要靠實力,要增加國防實力,也要增加經濟力量,並與民主陣營站在一起,共同發揮力量,確保和平安全。",True,cooccur: actor×institution,True,gate: actor×inst,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,6618,req_72f7bd862eda4a5eb846c227ca547c2a,merged_deduped.csv,merged_deduped.csv,L1-03,和平安全與國防實力對抗威脅→安全；非單純政策管理,,L2-05|L2-07|L2-08,國防實力→L2-05；與民主陣營站在一起→L2-08；共同發揮力量→L2-07,,L1-03,L2-05|L2-07|L2-08,L1-03,L2-05|L2-07|L2-08,L1-03,L2-05|L2-07|L2-08,1.0
_d998593cde1d,_d998593cde1d_u001,"但對比中共軍力,台灣的軍力仍有很大差距,專家指出這份民調只有對比硬體數字,未納入戰術戰法!",claim,,,[],[],False,,864af713c37bc3fc13aa6c85296d5a8e,False,02_Ke_tvbs_news,2023-05-29 20:57:00,"但對比中共軍力,台灣的軍力仍有很大差距,專家指出這份民調只有對比硬體數字,未納入戰術戰法!",True,institution_only,True,gate: core_election,False,KEEP,0.5340607166290283,,,False,KEEP,01_news_datasets/02_Ke_tvbs_news_units.csv,1,,11830,req_19dae646a293429f855906b0e42fcd69,merged_deduped.csv,merged_deduped.csv,L1-03,談兩岸軍力差距與安全威脅，非單純政策,,L2-02|L2-05|L2-06,對比中共軍力→L2-02；軍力差距、隱含威脅→L2-05；硬體數字對比、隱含我們應更好→L2-06,,L1-03,L2-05|L2-06,L1-03,L2-05,L1-03,L2-02|L2-05,0.3333333333333333
_814990f9a28c,_814990f9a28c_u001,"〔記者黃靖媗/台北報導〕民眾黨不分區立委參選人黃國昌今日於臉書公開11月8日與民眾黨總統參選人柯文哲的會議記錄,雙方達成6點合作原則與理念。",context,,"在合作原則與理念方面,黃國昌與柯文哲雙方同意,「以『把國家還給人民』以及『讓台灣成為正常國家』為共同目標」、「在『堅守主權』與『對等尊嚴』前提下,與對岸進行良性互動溝通,謀求台海穩定和平,台灣持續發展壯大」、「以『自由民主法治』為經,以『理性務實科學』為緯,共同努力讓台灣下一代能看到未來,讓年輕人能自由追逐人生理想」、「以『掃蕩貪腐黑金』與『重建廉能政府』作為核心理念。以『實現司法正義』與『落實居住正義』作為優先目標」、「2024大選大選,支持柯文哲當選總統,不分黨派、用人唯才,籌組聯合內閣,以及民眾黨國會席次最大化、國會兩黨藍綠不過半為目標」、「相信每個政治人物都是獨立個體,合作絕非追求完全一致,『我們可以有不同的過去,我們生活在共同的現在,透過合作讓台灣有更好的將來』」等6點事項。","[{""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]",[],False,,c36258715e4beed4d901f64bf9a0afa6,False,02_Ke_ltn_news,2023-12-07 17:21:12,"(記者黃靖媗攝) 2023/12/07 17:21 〔記者黃靖媗/台北報導〕民眾黨不分區立委參選人黃國昌今日於臉書公開11月8日與民眾黨總統參選人柯文哲的會議記錄,雙方達成6點合作原則與理念。",True,cooccur: actor×institution,True,gate: actor×inst,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/02_Ke_ltn_news_units.csv,1,,17179,req_d12a5be477104a968c451ee0c4a6af07,merged_deduped.csv,merged_deduped.csv,L1-06,描述政黨合作與會議紀錄，屬政策/程序,,L2-01|L2-07,把國家還給人民→主體性L2-01；正常國家→主體性L2-01；共同目標合作→動員L2-07,,L1-06,L2-01|L2-07,L1-06,,L1-07,,0.0
_233badf3e4cc,_233badf3e4cc_u005,"他說,巴拉圭曾經面對阿根廷、巴西、烏拉圭的3國共同戰爭,150多年不斷內戰、內耗,但這沒有辦法消滅巴拉圭追求自由、主權獨立及民主,且戰後巴拉圭一直緩慢地朝繁榮發展,如今已站在即將高度發展的路口,這將消弭貧窮、促進國家繁榮,且可在國際上獲得更高的能見度。",claim,"賴副總統今天在外交部長吳釗燮、國安會副秘書長徐斯儉等人陪同下,在總統府接見潘尼亞伉儷,除了表示將在公共衛生醫療、教育、產業發展等與巴拉圭分享經驗,也允諾加強台巴經貿關係。","他表示,巴拉圭有廣大土地、乾淨充分的水力發電、地理位置牽動南美洲地區非常重要的5個國家、食品加工深具潛力、發展綠色經濟、國家競爭力提升,未來將成為南美洲的經濟奇蹟,有望成為最具商業投資機會的國家。",[],[],False,,e895a04363e919f981a48f1cbc0051e8,False,03_Lai_chinatimes_news,2023-07-12 14:03:00,"他說,巴拉圭曾經面對阿根廷、巴西、烏拉圭的3國共同戰爭,150多年不斷內戰、內耗,但這沒有辦法消滅巴拉圭追求自由、主權獨立及民主,且戰後巴拉圭一直緩慢地朝繁榮發展,如今已站在即將高度發展的路口,這將消弭貧窮、促進國家繁榮,且可在國際上獲得更高的能見度。",True,institution_only,True,gate: 2 inst terms,False,REVIEW,0.3372965455055237,,,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,20525,req_33c314b1beb143c2973e3312bb95d5dd,merged_deduped.csv,merged_deduped.csv,L1-03,國家主權與戰爭威脅，非政策機制,,L2-01|L2-04|L2-06|L2-08,歷史戰爭與內戰敘述→L2-04；追求自由、主權獨立及民主→L2-01|L2-08；消弭貧窮、國家繁榮、國際能見度→L2-06,,L1-03,L2-01|L2-05|L2-06|L2-08,L1-01,L2-01|L2-05|L2-06|L2-08,L1-01,L2-01|L2-05|L2-06|L2-08,1.0
_01fc43f085ec,_01fc43f085ec_u002,"朱立倫和柯文哲今天進行國民黨民眾黨政黨協商會議,會後發表共同聲明,包括進行台灣第三波民主改革、重啟兩岸對話,持續推動交流、總統應赴立法院進行國情報告,在立委席次上,雙方相互支援、將席次最大化。",context,(10/30 15:01 更新) (中央社記者姜宜菁雲林縣30日電)國民黨主席朱立倫、民眾黨主席柯文哲今天進行國民黨民眾黨政黨協商會議;,"雲林縣議會今天進行議長補選,由無黨籍議員黃凱高票當選;","[{""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]","[""立法院|institution"", ""兩岸|cross-strait""]",True,legislative,6190a4dbdaac50716d2937780c4c965f,False,02_Ke_chinatimes_news,2023-10-30 14:32:00,"朱立倫和柯文哲今天進行國民黨民眾黨政黨協商會議,會後發表共同聲明,包括進行台灣第三波民主改革、重啟兩岸對話,持續推動交流、總統應赴立法院進行國情報告,在立委席次上,雙方相互支援、將席次最大化。",True,cooccur: actor×institution,True,gate: taiwanicity=3,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,8570,req_82fa7b00f23b436f83bf577edb800114,merged_deduped.csv,merged_deduped.csv,L1-06,主題為政黨協商與制度設計，排除安全,,L2-05|L2-07|L2-08,台灣第三波民主改革→L2-08；重啟兩岸對話→L2-05；席次最大化、相互支援→L2-07,,L1-06,L2-01|L2-08,L1-06,L2-01|L2-08,L1-06,L2-08,0.5
_17678a6ce566,_17678a6ce566_u006,"在兩岸議題上,賴清德於專訪中表示,相對國民黨,民進黨將維護台灣主權,不會認同「統一的幻想」(fiction of reunification)。",claim,"報導內容指出,賴清德秉持此份工作態度,曾前往哈佛就學、在台南市擔任醫師,現在成為明年總統選舉中的領先者。","此外,賴清德強調台灣應持續提升國際經貿連結,確保台灣持續作為國際經濟不可或缺一員,以強化台灣的整體安全。","[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}]","[""兩岸|cross-strait""]",False,,e83d303c60c58318dbb9bcb9a8bb3a12,False,02_Ke_chinatimes_news,2023-11-21 12:42:00,"在兩岸議題上,賴清德於專訪中表示,相對國民黨,民進黨將維護台灣主權,不會認同「統一的幻想」(fiction of reunification)。",True,cooccur: actor×institution,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,20490,req_d133607f437c4690aaf8c30d22c82126,merged_deduped.csv,merged_deduped.csv,L1-03,主權與統一立場對抗中國威脅→安全；非單純政策,,L2-01|L2-02|L2-05,維護台灣主權→L2-01；不認同統一幻想、與國民黨對比→L2-02；統一幻想作為威脅→L2-05,,L1-03,L2-01|L2-02|L2-05,L1-03,L2-01|L2-02|L2-05,L1-03,L2-01|L2-02|L2-05|L2-07,0.75
_53279b49e3b7,_53279b49e3b7_u000,"國防部今(13)日公布新版《全民國防應變手冊》,內容共48頁,編纂架構區分為「平時準備」與「戰時應變」2個段落、14個主標題,提供民眾面臨軍事危機及可能發生的災難時緊急應變資訊。",context,,"手冊內容提到,敵人會透過散布假訊息,製造社會混亂,捏造國軍戰事不利、開始和談、放棄抵抗等動搖軍心民心的不實流言,這是認知作戰的手法。",[],[],False,,f7b99b3986d466009b98f5f64cd1815f,False,01_Ho_tvbs_news.csv,2023-06-13 13:36:00,"國防部今(13)日公布新版《全民國防應變手冊》,內容共48頁,編纂架構區分為「平時準備」與「戰時應變」2個段落、14個主標題,提供民眾面臨軍事危機及可能發生的災難時緊急應變資訊。",True,institution_only,True,gate: 2 inst terms,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/01_Ho_tvbs_news_units.csv,1,,21825,req_0b4038e9ea084fa0a791c023d08c49b7,merged_deduped.csv,merged_deduped.csv,L1-03,軍事危機應變手冊，安全威脅語境屬國安,,L2-01|L2-05,國防部發布全民國防手冊→L2-01；軍事危機、戰時應變→L2-05,,L1-03,L2-05|L2-07,L1-03,L2-05,L1-03,L2-05,0.5
_383585120389,_383585120389_u003,"面對媒體提問,蕭美琴表示,在華府工作期間與美方建立緊密合作夥伴關係,她曾提出「戰貓外交」構想,需要在各方利益之間維持最佳平衡點,以台灣利益、主體出發,與美方等國際社會建構共同價值,包含民主自由的堅持,以及對區域和平穩定繁榮等共同利益。",claim,"民進黨上午舉辦2024總統副總統暨立委選舉選前國際記者會,民進黨總統候選人賴清德、民進黨副總統候選人蕭美琴出席,共有包含日本、美國、瑞典、丹麥等28國、128家國際媒體、217人參與,兩人桌上擺放著兩面中華民國國旗。","談及兩岸議題,蕭美琴說,在維持現狀的目標之下,取得最佳平衡點是努力方向,維持現狀是國際社會的期待,也是兩岸需要共同承擔的責任,將延續蔡總統負責任、獲得國際信任與支持的路徑,持續發展對外關係。","[{""name"": ""蕭美琴"", ""party"": ""DPP""}]",[],False,,6939e3f429d09201524286540c711900,False,02_Ke_chinatimes_news,2024-01-09 11:16:00,"面對媒體提問,蕭美琴表示,在華府工作期間與美方建立緊密合作夥伴關係,她曾提出「戰貓外交」構想,需要在各方利益之間維持最佳平衡點,以台灣利益、主體出發,與美方等國際社會建構共同價值,包含民主自由的堅持,以及對區域和平穩定繁榮等共同利益。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.6194087862968445,,,False,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,9224,req_07201d40c65949ce9aafbd6b8a1977e7,merged_deduped.csv,merged_deduped.csv,L1-06,外交合作與區域和平，主體非安全威脅,,L2-01|L2-03|L2-08,以台灣利益、主體出發→L2-01；與國際社會建構共同價值→L2-03；民主自由的堅持→L2-08,,L1-06,L2-01|L2-03|L2-08,L1-06,L2-01|L2-03|L2-08,L1-06,L2-01|L2-03|L2-08,1.0
_428202256e53,_428202256e53_u006,"再退一步說,即使2020年沒能催出足夠的支持票而沒進立法院,若黃國昌繼續在院外保持像今天他為柯文哲努力的這種鬥志,為時代力量號召新支持者、進行募款,並向大眾說明台灣為什麼需要一個認同本土,但和民進黨有所不同的第3力量,那4年後的此刻,不怕時代力量沒有被注意的機會,不怕選民不還他一個公道。",claim,"然而,郝明義直言,黃身為黨內最有經驗立委,在2020年大選行險輕進,他不僅失去國會席位,也無從在立法院整合時代力量的戰力,錯失機會。","先是2020年大選,黃國昌在蔡英文和韓國瑜間都說不出如何抉擇,而2024年大選,黃國昌不惜在柯文哲和國民黨幾乎要談成藍白合之際加入民眾黨。","[{""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}]","[""立法院|institution""]",False,,58af12e7f8585aa46fb8915c03f9f5c0,False,02_Ke_ltn_news,2023-12-19 21:15:21,"再退一步說,即使2020年沒能催出足夠的支持票而沒進立法院,若黃國昌繼續在院外保持像今天他為柯文哲努力的這種鬥志,為時代力量號召新支持者、進行募款,並向大眾說明台灣為什麼需要一個認同本土,但和民進黨有所不同的第3力量,那4年後的此刻,不怕時代力量沒有被注意的機會,不怕選民不還他一個公道。",True,cooccur: actor×institution,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/02_Ke_ltn_news_units.csv,1,,7819,req_3b8514579f7f4df68b5c1d027943502e,merged_deduped.csv,merged_deduped.csv,L1-06,評價政治人物選擇與路線，屬治理路線,,L2-02|L2-07,號召新支持者、募款→L2-07；台灣需要一個認同本土、和民進黨不同的第3力量→L2-02,,L1-06,L2-02|L2-07,L1-06,L2-02|L2-07,L1-07,L2-02|L2-07,1.0
_3c21d62f32b7,_3c21d62f32b7_u000,"憶柯文哲8年前參觀彰化農鄉 吳音寧:他從來沒把農民放在眼裡 2023/11/1 16:58 (11/1 18:34 更新) (中央社記者蕭博陽彰化縣1日電)民進黨彰化縣第3選區立委參選人吳音寧今天說,民眾黨總統參選人柯文哲連農業保險、農民保險都搞不清楚就批評農保;",claim,,"透過 Google News 吳音寧說,那一次柯文哲邀吳晟擔任台北市政府顧問,但她父親直覺拒絕了;","[{""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]",[],False,,b8bbbae31601e6ef1977943d710027c7,False,02_Ke_chinatimes_news,2023-11-01 16:58:00,"憶柯文哲8年前參觀彰化農鄉 吳音寧:他從來沒把農民放在眼裡 2023/11/1 16:58 (11/1 18:34 更新) (中央社記者蕭博陽彰化縣1日電)民進黨彰化縣第3選區立委參選人吳音寧今天說,民眾黨總統參選人柯文哲連農業保險、農民保險都搞不清楚就批評農保;",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.5496810674667358,,,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,16232,req_62e719d302614fe29fc2461ddfae6262,merged_deduped.csv,merged_deduped.csv,L1-02,批評柯文哲不重視農民與專業，屬道德評價,,L2-06,批評搞不清楚農保→隱含台灣農民應被更好對待→L2-06,,L1-02,L2-06,L1-02,L2-06,L1-02,L2-06,1.0
_bb4b6843536b,_bb4b6843536b_u003,"蔡其昌接受媒體聯訪,關於台中立委第1選區是藍白合,但柯文哲卻在台中大里造勢晚會喊出下架國民黨、民進黨,蔡其昌表示,總統選舉站在全國性高度,國民黨跟民眾黨不斷相互攻擊,台中海線民眾期待選出在地立委,能在中央爭取建設、改變地方及故鄉的人。",claim,"台中立委第1選區(大甲區、大安區、外埔區、清水區、梧棲區)候選人蔡其昌今天上午在「信賴其昌」新住民姐妹後援會,與民進黨籍台中市議員王立任、楊典忠,到清水市場掃街拜票,爭取民眾支持。","他表示,許多民眾表達對空降人選的疑慮,在地許多國民黨支持者無法接受民眾黨攻擊,許多支持柯文哲的年輕人也表示「總統跟立委會分裂投票」,肯定蔡其昌是在地認真做事的人。","[{""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]",[],True,campaigning,e9ce2655fa6972a38540fb5c3b107c57,False,02_Ke_chinatimes_news,2024-01-07 12:16:00,"蔡其昌接受媒體聯訪,關於台中立委第1選區是藍白合,但柯文哲卻在台中大里造勢晚會喊出下架國民黨、民進黨,蔡其昌表示,總統選舉站在全國性高度,國民黨跟民眾黨不斷相互攻擊,台中海線民眾期待選出在地立委,能在中央爭取建設、改變地方及故鄉的人。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.7057600021362305,,,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,20631,req_c533f2cde6744a329f78ad4f50f0f927,merged_deduped.csv,merged_deduped.csv,L1-07,談選舉與候選人形象，無政策/道德主軸,,L2-07,「在中央爭取建設、改變地方及故鄉的人」→地方/故鄉願景動員→L2-07,,L1-06,L2-06,L1-06,L2-06|L2-07,L1-07,L2-06|L2-07,0.5
_3a08a11aaf37,_3a08a11aaf37_u000,"(12/30 18:58 更新) (中央社記者王揚宇台北30日電)民進黨總統候選人賴清德今天說,中華人民國共和國自始不同意中華民國的存在,而且中國在國際上的「三段論」講得很清楚,即世界只有一個中國、兩岸同屬一中、唯一代表中國的合法政府就是中華人民共和國的政府。",claim,,"侯友宜指憲法刻在心裡 批賴清德完全不理不睬 柯文哲:台灣目前不可能統一或獨立 9成盼維持現狀 媒體提問階段,中國時報執行副總編輯周慧如問到3位總統候選人,是否認同中華民國憲法及如何看待兩岸關係等議題。","[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}]","[""兩岸|cross-strait""]",False,,1625e00c9f328c33b16714a04e7d0d69,False,01_Ho_chinatimes_news,2023-12-30 15:37:00,"賴清德:中華人民共和國自始不同意中華民國存在 2023/12/30 15:37 (12/30 18:58 更新) (中央社記者王揚宇台北30日電)民進黨總統候選人賴清德今天說,中華人民國共和國自始不同意中華民國的存在,而且中國在國際上的「三段論」講得很清楚,即世界只有一個中國、兩岸同屬一中、唯一代表中國的合法政府就是中華人民共和國的政府。",True,cooccur: actor×institution,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/01_Ho_chinatimes_news_units.csv,1,,1955,req_e7da1079d60242468881fcdd138a2960,merged_deduped.csv,merged_deduped.csv,L1-03,兩岸與主權立場、安全威脅→排除L1-06,,L2-01|L2-05,"說明中共不承認中華民國存在、引述一中三段論→主權與國家地位衝突、威脅→L2-01,L2-05",,L1-03,L2-01|L2-03,L1-03,L2-01|L2-02|L2-03,L1-03,L2-02,0.0
_88ae034432de,_88ae034432de_u002,"新購的火炮、飛彈,都會在九鵬基地射擊測試。",context,"接連發生爆炸情況,也引發民眾討論,國民黨立委賴士葆受訪表示,國防部在彈藥管理方面出了很大問題,他也提到美國先前釋出研擬與台灣協商設立「區域緊急庫存」,被稱為打造台灣成「軍火庫」一事說,「你要堆一大堆彈藥在這裡,三不五時爆炸,人民怎麼受的了?」國家中山科學研究院九鵬院區俗稱「九鵬基地」,是我國防科技研發機構,屬於國家中山科學研究院下屬之武器研發與測試機構,國防部向承包商新購的火炮、飛彈都會在此進行射擊測試及演訓,也是我國軍方三大神秘單位之一,其高度軍事機密的飛彈射擊演訓,也讓它被軍迷稱為台灣版的「神秘51區」。","(示意圖,非當事新聞畫面/國防部提供) 九鵬基地有4員作業人員受傷。",[],[],False,,49373efe6addaef4880ad7c6d375bf98,False,02_Ke_tvbs_news,2023-08-03 14:55:00,"新購的火炮、飛彈,都會在九鵬基地射擊測試。",True,institution_only,False,,False,REVIEW,0.0805680528283119,KEEP,0.7327998280525208,False,REVIEW,01_news_datasets/02_Ke_tvbs_news_units.csv,1,,6510,req_d90d8be3622444f9ae49e39681a8eff7,merged_deduped.csv,merged_deduped.csv,L1-06,描述國防測試流程，屬行政管理非安全威脅,,L2-01,國防軍事設施、武器測試→主權行為展演→L2-01；無威脅/動員等其他訊號,,L1-06,,L1-06,,L1-06,,1.0
_bb1c7b8b5aee,_bb1c7b8b5aee_u014,(編輯:蘇志宗)1120813 王美花:燃料成本上漲影響電價是全球問題 曾文生:未來綠電估年發80億度 可趕上產業需求 侯友宜提核電延役重啟 經部:有實務困難也不符RE100綠電標準 賴清德:備轉容量率達17% 台灣不缺電也持續布局綠電 館長控民進黨開槍 綠委:法院見真章 民進黨:館長陳之漢惡意造謠 已完成蒐證提告誹謗 侯友宜不排斥侯習會 促賴清德說清楚贊成或反對台獨 傳柯侯郭下週見面 侯友宜:謝謝關心,claim,"台灣則是由台電中油在第一線扮演「通膨消波塊」的角色,擋住輸入性通膨海嘯,已較其他國家減緩通膨壓力,且國內電價調整方案也盡量細緻化,以調漲用電大戶為優先。",,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""民進黨"", ""party"": ""DPP""}]",[],False,,2d82e11f9d318ac493c72d51c7b76d8d,False,02_Ke_chinatimes_news,2023-08-13 18:20:00,"(編輯:蘇志宗)1120813 王美花:燃料成本上漲影響電價是全球問題 曾文生:未來綠電估年發80億度 可趕上產業需求 侯友宜提核電延役重啟 經部:有實務困難也不符RE100綠電標準 賴清德:備轉容量率達17% 台灣不缺電也持續布局綠電 館長控民進黨開槍 綠委:法院見真章 民進黨:館長陳之漢惡意造謠 已完成蒐證提告誹謗 侯友宜不排斥侯習會 促賴清德說清楚贊成或反對台獨 傳柯侯郭下週見面 侯友宜:謝謝關心 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",True,cooccur: actor×institution,True,gate: taiwanicity=3,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,4047,req_b8d2dfa63c104c5bab1539d8ec5fbef7,merged_deduped.csv,merged_deduped.csv,L1-01,電價與綠電供給、產業需求，屬經濟,,L2-03|L2-06,電價全球問題→L2-06；備轉容量率不缺電→L2-06；RE100國際標準→L2-03,,L1-01,L2-01,L1-07,L2-01,L1-07,,0.0
