doc_id,unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,unit_hash,unit_dup_flag,source,date,preprocessed_text,hard_rule_keep,hard_rule_reason,policy_gate,policy_gate_reason,priority_keep,semantic_status,semantic_similarity,nli_status,nli_score,key_hit,final_status,_source_file,_corpus_tier,debate_short_review,id,custom_id,source_file,source_relpath,L1_label,L1_reasoning,L1_error,L2_labels,L2_reasoning,L2_error,L1_run1,L2_run1,L1_run2,L2_run2,L1_run3,L2_run3,_min_jaccard_L2
_9b1061ee8d9e,_9b1061ee8d9e_u013,"余茂春認為,這顯示國際討論台灣議題的語境大幅改變,過去只討論台灣是不是中國一部分,現在180度轉變,變成從暴政對上自由的觀點來處理台灣議題。",claim,"談到美國國會推動「台灣國際團結法案」的意義,余茂春表示,這在5、6年前是不可能、是難以想像的事,當時國會若碰觸台灣主權或國際地位議題,中國一定會強烈反應,「但現在法案已通過(眾議院),中國卻幾乎沒什麼反應」。","他預期,法案應能獲得參議院高票通過,屆時希望總統拜登(Joe Biden)能簽署,讓法案正式成為美國法律。",[],[],False,,1c34a4c389c662e6574f31397cb9d7f0,False,02_Ke_chinatimes_news,2023-08-10 07:41:00,"余茂春認為,這顯示國際討論台灣議題的語境大幅改變,過去只討論台灣是不是中國一部分,現在180度轉變,變成從暴政對上自由的觀點來處理台灣議題。",True,institution_only,True,gate: 2 inst terms,False,KEEP,0.5665696263313293,,,False,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,2528,req_2924ad960ddd484985174666369d37b3,merged_deduped.csv,merged_deduped.csv,L1-03,兩岸與國際語境中的主權與安全對峙，排除L1-06,,L2-03|L2-08,國際討論台灣議題語境改變→L2-03；暴政對上自由→L2-08,,L1-03,L2-02|L2-08,L1-03,L2-02|L2-08,L1-03,L2-02|L2-08,1.0
副总统辩论_a4a3572e071e,副总统辩论_a4a3572e071e_u250,"我们看到美光, 微软, GoogleAmazon等都扩大在台湾的投资。",context,萧美琴: 同时也解决许多美商包含今天许多大型的跨国公司来台投资。,"萧美琴: 我们很务实地解决大家的问题,强化台美之间的合作增加我们经济繁荣的韧性。","[{""name"": ""赖清德"", ""party"": ""DPP""}]",[],False,,5517c5eeb6459955a9b7b6ee4abe2754,False,副总统辩论,,"我们看到美光, 微软, GoogleAmazon等都扩大在台湾的投资。",True,institution_only,False,,False,REVIEW,0.371373653,,,False,REVIEW,02_conference_datasets/vice_president_units.csv,3,,7515,req_07c6e364d5684601b13df9eac925ee74,merged_deduped.csv,merged_deduped.csv,L1-01,談外資擴大在台投資，屬經濟發展,,L2-06,外資擴大在台投資→成就敘事與間接自豪→L2-06；還有其他面向嗎？無主權宣示、無動員語氣,,L1-01,L2-06,L1-01,L2-06|L2-07,L1-01,L2-06|L2-07,0.5
_a1f2ee3bd83e,_a1f2ee3bd83e_u005,"若未來支出增加,依法可透過編列政府預算撥充。",context,"且長照基金今年1至11月收入達916.62億元,已超過預期收入;","開辦長照保險,長照司說明,需向雇主、民眾收取保費,並由政府編列預算,籌措方式實質與加稅方式類同;",[],[],False,,7ccd20d8c37c5b716256669ff7d4479a,False,02_Ke_chinatimes_news,2023-12-29 08:51:00,"若未來支出增加,依法可透過編列政府預算撥充。",True,institution_only,True,gate: 2 inst terms,False,REVIEW,0.2505394518375397,,,False,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,10978,req_009170b0984f4613bfb6a5fb5364a38c,merged_deduped.csv,merged_deduped.csv,L1-06,談長照財源與預算機制，排除經濟民生,,,技術性財政說明，無主權、威脅、認同或動員語彙→無標籤,,L1-06,,L1-06,,L1-06,,1.0
_78a2b06e3c62,_78a2b06e3c62_u007,"柯文哲秀3民調全贏賴清德 稱全民調最能反映選情仍盼藍白合作 被柯文哲指民調落後 侯友宜:加權後會有很大誤差 提到柯陣營公布的3份民調,吳怡萱表示,討論在野整合議題,民眾黨的DNA一直希望用公平、公正、公開的比賽規則,且藍白協商過程不斷重申全民調,因此才自己花錢做民調,「讓民調數字說話」,每份民調樣本都多達3000份,比一般民調機構都還準確。",claim,"此外,柯文哲昨天公布3份民調,都勝過民進黨總統參選人賴清德,但未將「柯侯」一起比,但國民黨總統參選人侯友宜競辦質疑,民眾黨自己出錢還刻意選擇此刻發布民調,令人難以信服,且民調只做個人,質疑柯文哲是不是早就決定要自己選。","吳怡萱表示,昨天公布的民調數據反映,柯文哲明顯領先侯友宜且緊咬賴清德,但若最後選票沒有柯文哲,侯友宜也無法贏賴清德。","[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]",[],True,legislative,44f74a505ccfadae5fd8c07c4d9e76d5,False,02_Ke_chinatimes_news,2023-11-09 12:28:00,"柯文哲秀3民調全贏賴清德 稱全民調最能反映選情仍盼藍白合作 被柯文哲指民調落後 侯友宜:加權後會有很大誤差 提到柯陣營公布的3份民調,吳怡萱表示,討論在野整合議題,民眾黨的DNA一直希望用公平、公正、公開的比賽規則,且藍白協商過程不斷重申全民調,因此才自己花錢做民調,「讓民調數字說話」,每份民調樣本都多達3000份,比一般民調機構都還準確。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.6852200031280518,,,False,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,6148,req_cbd443f2c0b14ee48e2e9247240cb1e1,merged_deduped.csv,merged_deduped.csv,L1-06,在野整合與民調機制，屬政策協商,,,選情、民調、公平比賽規則→僅政黨協商技術，無主權/認同/威脅/動員等國族訊號,,L1-06,,L1-06,,L1-06,,1.0
_9a49940bbd97,_9a49940bbd97_u003,"立法院將於14日至21日召開第10屆第7會期第1次臨時會,處理大法官人事同意權案。",context,"短期解套辦法先修法,把立法院行使人事同意權的門檻由1/2提高到2/3,讓少數有更多的權力。","中華民國憲法學會、中華民國台灣法曹協會、台灣行政法學會等民間法律團體,今天在立法院召開「呼籲嚴審大法官被提名人」記者會,國民黨立法院黨團總召曾銘宗、書記長謝衣鳯等人也一同出席與會。",[],"[""立法院|institution""]",False,,fbbf8941f96dc9979be7403f81e766ef,False,03_Lai_chinatimes_news,2023-06-14 13:01:00,"立法院將於14日至21日召開第10屆第7會期第1次臨時會,處理大法官人事同意權案。",True,institution_only,True,gate: core_election,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,22186,req_c9e55ead72b74e6581eee88d2bd7a564,merged_deduped.csv,merged_deduped.csv,L1-06,描述立院會期與議程，屬程序治理，非主權,,,程序性會期與議程描述，無主權、威脅、認同或動員語彙→無,,L1-06,,L1-06,,L1-06,,1.0
_daa6607bae29,_daa6607bae29_u001,"侯友宜這次訪日行程由競選辦公室安排,會依新北市政府行政程序請假,業務由副市長代理。",context,"侯友宜31日訪日 拜會僑界與日本國會議員 2023/7/24 16:26 (7/24 18:00 更新) (中央社記者王承中台北24日電)國民黨總統參選人侯友宜競選辦公室今天表示,侯友宜訂於7月31日至8月2日赴日本訪問,將拜會日本國會議員、僑界人士,並接受當地媒體專訪。","侯友宜競選辦公室今天發布新聞稿指出,侯友宜31日將率團搭乘長榮BR192班機從松山機場出發,預計中午抵達東京羽田機場。","[{""name"": ""侯友宜"", ""party"": ""KMT""}]",[],False,,9d4f6116ca6d36c5dfd16a2fab484037,False,01_Ho_chinatimes_news,2023-07-24 16:26:00,"侯友宜這次訪日行程由競選辦公室安排,會依新北市政府行政程序請假,業務由副市長代理。",True,cooccur: actor×institution,True,gate: actor×inst,False,REVIEW,0.3969480097293854,,,False,KEEP,01_news_datasets/01_Ho_chinatimes_news_units.csv,1,,13847,req_bfb7db23ddf545ceaa53143ade53a669,merged_deduped.csv,merged_deduped.csv,L1-06,說明請假與代理屬行政程序，排除經濟,,,僅說明行程由競選辦公室安排、請假與代理業務，無主權、認同、威脅或動員語彙→無標籤,,L1-06,,L1-06,,L1-06,,1.0
_c70c409d9e27,_c70c409d9e27_u008,(示意圖/TVBS資料畫面) 2024總統大選倒數、候選人、民調分析盡在TVBS 就是你!,context,,,[],[],False,,fe6ea25105dea7ae880a2ab162851f95,False,02_Ke_tvbs_news,2023-10-18 21:49:00,(示意圖/TVBS資料畫面) 2024總統大選倒數、候選人、民調分析盡在TVBS 就是你!,True,institution_only,True,gate: core_election,False,KEEP,0.5355443358421326,,,True,KEEP,01_news_datasets/02_Ke_tvbs_news_units.csv,1,,22414,req_75e3baab03a142c9bfee84ed5d5cb938,merged_deduped.csv,merged_deduped.csv,L1-07,選舉宣傳語境，無政策與道德評價,,,選舉倒數、總統大選→可能一般政治動員但無國族、主權、認同等訊號,,L1-07,,L1-07,,L1-07,,1.0
_2f1b3e788958,_2f1b3e788958_u002,"高醫大全球校友總會今下午在漢神巨蛋飯店席開58桌,高醫大全球校友總會第一屆理事長梁明聖表示,賴清德擔任民進黨主席後,讓南投立委補選選情大翻轉,民進黨贏了將近2000票,實在不簡單,賴在2024年總統參選人中支持度已達36%,遙遙領先另名人氣高的參選人,他相信在賴睿智的英明領導下,2024年可以更上層樓。",claim,"〔記者方志賢/高雄報導〕副總統、民進黨主席賴清德今下午出席中華民國高雄醫學大學全球校友總會的會員大會,許多校友爭相與他拍照,並高喊「加油、總統好!」賴清德也表示,台灣社會要團結,醫界更要團結,未來如果有機會跟大家一起把台灣打造成為健康的台灣。",副總統賴清德(中)今下午出席高醫大全球校友總會會員大會。,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}]",[],False,,6d0f3b8c6dec07641cb27624edc0fa8c,False,03_Lai_ltn_news,2023-03-12 20:24:54,"高醫大全球校友總會今下午在漢神巨蛋飯店席開58桌,高醫大全球校友總會第一屆理事長梁明聖表示,賴清德擔任民進黨主席後,讓南投立委補選選情大翻轉,民進黨贏了將近2000票,實在不簡單,賴在2024年總統參選人中支持度已達36%,遙遙領先另名人氣高的參選人,他相信在賴睿智的英明領導下,2024年可以更上層樓。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.6936497688293457,,,True,KEEP,01_news_datasets/03_Lai_ltn_news_units.csv,1,,9564,req_b343a58cc0624b40be35e2cd110ef72b,merged_deduped.csv,merged_deduped.csv,L1-02,"稱讚領導與能力屬品格評價,非單純情緒",,L2-06|L2-07,「2024年可以更上層樓」隱含國家應更好→L2-06；選舉勝利願景→L2-07；還有其他面向嗎？無主權/威脅/民主價值等明確訊號,,L1-07,L2-06|L2-07,L1-07,L2-06,L1-02,,0.0
_323bafe04a67,_323bafe04a67_u000,世界和平統一家庭聯合會(統一教)7日在韓國加平舉行睽違3年的國際集體婚禮。,context,,,[],[],False,,d9f1c056d9e960669bd14d9f305de39c,False,03_Lai_tvbs_news,2023-05-09 09:55:00,世界和平統一家庭聯合會(統一教)7日在韓國加平舉行睽違3年的國際集體婚禮。,True,institution_only,True,gate: 2 inst terms,False,REVIEW,0.1777047216892242,,,False,KEEP,01_news_datasets/03_Lai_tvbs_news_units.csv,1,,19226,req_50d52d507a9c45b19743645d72294bac,merged_deduped.csv,merged_deduped.csv,L1-04,宗教活動與婚禮，偏向人文與生活,,,宗教國際活動描述，無主權、威脅、認同或動員相關語彙,,L1-04,,L1-04,,L1-04,,1.0
_3e3f1755e49a,_3e3f1755e49a_u005,"侯友宜參拜「茄苳媽」,受到泰安宮總主委王子豪等人歡迎,市議員蔡育輝、方一峰、國民黨立委參選人周宏昌也到場相挺。",context,"侯友宜的民調老二、老三上上下下,郭台銘說下週三人可面談; 約了沒?","侯友宜說,全世界都說台灣最危險,因此國外投資減少,經濟下滑,「兩岸緊張,不穩定,一定相殺(意謂戰爭)」,可是民進黨執政至今,大家緊張死了,「有人喊台獨,有卡憨謀?」這次選舉很簡單,就是選個穩定的台灣,希望政黨輪替,變為清廉政府、兩岸穩定。","[{""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""國民黨"", ""party"": ""KMT""}]",[],False,,fa61d98bae34f40fc9feafbb97aad240,False,01_Ho_ltn_news,2023/8/26 12:24,"侯友宜參拜「茄苳媽」,受到泰安宮總主委王子豪等人歡迎,市議員蔡育輝、方一峰、國民黨立委參選人周宏昌也到場相挺。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.640429914,,,True,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1,,22062,req_02d7fc37a7a746babee6fb63fb53a60b,merged_deduped.csv,merged_deduped.csv,L1-07,單純行程與人物描述，無政策或評價,,,宗教參拜、人物到場→無主權/威脅/動員等國族訊號,,L1-07,,L1-07,,L1-07,,1.0
_bea14b711220,_bea14b711220_u005,"離開台灣媽祖廟後,侯友宜一行出席將特別專程拜訪由近300名日本跨黨派國會議員組成的日華議員懇談會(簡稱日華懇)。",claim,"詹德薰今年4月接下日本關東地區信賴台灣之友會顧問書,6月初台灣民眾黨主席、總統參選人柯文哲拜訪該廟時,詹德薰出面接待時喊「凍蒜」,引起關注。","侯友宜是繼2007年總統參選人馬英九後,國民黨再次有總統參選人造訪日本各界。","[{""name"": ""侯友宜"", ""party"": ""KMT""}]",[],False,,fd7292ee4da12cc053063afdd04b1a00,False,01_Ho_chinatimes_news,2023-07-31 12:23:00,"離開台灣媽祖廟後,侯友宜一行出席將特別專程拜訪由近300名日本跨黨派國會議員組成的日華議員懇談會(簡稱日華懇)。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.481311023235321,,,False,KEEP,01_news_datasets/01_Ho_chinatimes_news_units.csv,1,,22328,req_da7f02468bba4344af9ef5712aeee5b0,merged_deduped.csv,merged_deduped.csv,L1-03,外交出訪、安全展示屬主權安全，非單純行政,,L2-01,以國家名義拜會日本國會跨黨派議員組織→主權行為展演L2-01；無其他明顯國族面向,,L1-03,L2-01,L1-03,L2-01,L1-03,L2-01,1.0
_af954b32dd5a,_af954b32dd5a_u002,"郭台銘宣布參選2024總統 展開連署行動 郭台銘今天舉行「主流民意大聯盟」記者會,並表示決定以總統參選人的身分,投入2024總統大選。",claim,"高金素梅透過臉書表示,她已宣布與無黨籍台東縣議員陳政宗聯手參選立委,任何事改變不了這個方向,總統大選這一票會投給符合期待的參選人。","高金素梅今天在臉書表示,7月14日時,她與陳政宗宣布聯手參選,爭取一起進入立法院籌組「原住民黨團」;",[],[],False,,287def67b82901fd1a0050f254d9cfb4,False,02_Ke_chinatimes_news,2023-08-28 11:26:00,"郭台銘宣布參選2024總統 展開連署行動 郭台銘今天舉行「主流民意大聯盟」記者會,並表示決定以總統參選人的身分,投入2024總統大選。",True,institution_only,True,gate: core_election,False,KEEP,0.4497623443603515,,,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,3615,req_8076658e6a9640319f5d1b97b94afd26,merged_deduped.csv,merged_deduped.csv,L1-06,單純宣布參選與連署行動，屬政治程序,,L2-07,宣布參選總統、投入總統大選→國家最高職位競逐層級的政治動員→L2-07,,L1-06,,L1-06,,L1-06,,1.0
_03bf0af85fc8,_03bf0af85fc8_u002,"一夜激情過後,大家要記得,今天早點睡,明天早點起,帶著爸爸媽媽爺爺奶奶外公外婆吃個早點,然後走進投票所,投給1號柯文哲吳欣盈,政黨票投給12號台灣民眾黨,讓人民走進台北市重慶南路122號,一起  ,為這塊土地帶來  。",context,"謝謝你們的支持,我和台灣民眾黨,和大家一起走到這裡,我們在藍綠的夾殺下生存了下來,把希望改變的聲音傳達給全台灣,想對大家說的話很多,我帶著所有台灣民眾黨的黨工和優秀人才,千言萬語化作一句,謝謝大家。",,"[{""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""吳欣盈"", ""party"": ""TPP""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]",[],False,,c5fa4a62de2680f2957857811a515236,False,02_Ke_X_datasets,2024-01-12 21:56:00,,,,,,,,,,,,,03_X_datasets/02_Ke_X_datasets_units.csv,2,,17404,req_43b7f6b9275148178b3c28f2fbc9f4a5,merged_deduped.csv,merged_deduped.csv,L1-07,動員投票與號召支持，非政策/道德,,L2-07,呼籲帶家人投票、一起為這塊土地帶來X→集體行動與願景動員→L2-07,,L1-07,L2-07,L1-07,L2-07,L1-07,L2-07,1.0
_aa519ac4d52f,_aa519ac4d52f_u012,"范雲表示,如果作為蔣家後代的蔣市長,真有誠意面對當年二二八事件中的受害者家屬,他可以立刻就回應受害者家屬長年訴求: 第一,蔣市長可以立刻要求台北市各級學校加速民主討論移除威權象徵。",claim,"因此,蔣萬安說:「身為台北市長,我深深為76年前發生在台北市大稻埕天馬茶房附近的緝菸事件,進而導致全台二二八事件的歷史傷痛,致上誠摯的歉意。」 范雲說,蔣萬安的談話很清楚,他只是跟著兩位前總統的腳步道歉,因為他只是那麼剛好的成為「台北市長」,所以他願意道歉。","第二,蔣市長可以立刻將台北市的各種中正廳、中正路改名,誠懇反省當年二二八事件中,寧可錯殺千人,也不願放過一人的兇殘。",[],[],False,,4adc667c8901d8bc1a043353adc5f951,False,01_Ho_ltn_news,2023/2/28 16:50,"范雲表示,如果作為蔣家後代的蔣市長,真有誠意面對當年二二八事件中的受害者家屬,他可以立刻就回應受害者家屬長年訴求: 第一,蔣市長可以立刻要求台北市各級學校加速民主討論移除威權象徵。",True,institution_only,False,,False,KEEP,0.653023243,,,True,REVIEW,01_news_datasets/01_Ho_ltn_news_units.csv,1,,6649,req_33f5b2a4eceb48d58f7050a7673ac3cf,merged_deduped.csv,merged_deduped.csv,L1-05,轉型正義與威權象徵處理，屬社會正義,,L2-04|L2-06|L2-07|L2-08,二二八事件+威權象徵→L2-04；民主討論→L2-08；治理應移除威權象徵→負面對比自豪L2-06；要求可立刻回應訴求→行動號召L2-07,,L1-06,L2-04|L2-08,L1-05,L2-04|L2-07|L2-08,L1-02,L2-04|L2-08,0.6666666666666666
_924c0e1b3839,_924c0e1b3839_u002,"由於美國通貨膨脹嚴重,民眾對於麥當勞漲價頗有感,昂貴的漢堡甚至已經成為了通膨的象徵。",context,,,[],[],False,,3b7eb0711ed94e617a5b4cb483aa445f,False,02_Ke_tvbs_news,2024-01-11 13:47:00,"由於美國通貨膨脹嚴重,民眾對於麥當勞漲價頗有感,昂貴的漢堡甚至已經成為了通膨的象徵。",True,institution_only,False,,False,REVIEW,0.1384997963905334,KEEP,0.101294457912445,True,REVIEW,01_news_datasets/02_Ke_tvbs_news_units.csv,1,,5252,req_a90ffdcdc2ca4f5abb3ec581853a541c,merged_deduped.csv,merged_deduped.csv,L1-01,主題為通膨與物價變動，排除施政管理,,,描述美國通膨與麥當勞漲價，純經濟現象，無主權、認同、威脅或動員語彙→無標籤,,L1-01,,L1-01,,L1-01,,1.0
_a06ebe28058a,_a06ebe28058a_u023,"當時領導學運的黃國昌拉住民進黨團總召柯建銘問:「院長的聲明,我們都看得懂,但這第三點是什麼意思?」柯說:「這句話是畫龍點睛,就是說會照你們的意思,你們可以撤出議場了。」 太陽花學運落幕後,王金平說,中共台灣研究所所長周志懷來台找他,問及學運經過,「他說一字,周志懷寫一字,再完整帶回中國大陸」。",claim,"王說,他在聲明中第三點提到「在兩岸協議監督條例草案完成立法前,將不召集兩岸服務貿易協議相關黨團協商會議」。","他在黨團協商幫國民黨安排,結果召委居然選擇審查都更條例,而讓陳其邁如獲至寶。","[{""name"": ""民進黨"", ""party"": ""DPP""}]",[],False,,1c0dee8fbdfe37a4b23294d6f6d832b2,False,02_Ke_ltn_news,2023-07-27 09:46:09,"當時領導學運的黃國昌拉住民進黨團總召柯建銘問:「院長的聲明,我們都看得懂,但這第三點是什麼意思?」柯說:「這句話是畫龍點睛,就是說會照你們的意思,你們可以撤出議場了。」 太陽花學運落幕後,王金平說,中共台灣研究所所長周志懷來台找他,問及學運經過,「他說一字,周志懷寫一字,再完整帶回中國大陸」。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.6776038408279419,,,False,KEEP,01_news_datasets/02_Ke_ltn_news_units.csv,1,,2516,req_3d80b80b8eb641eea1646e1374b04120,merged_deduped.csv,merged_deduped.csv,L1-06,描述學運與兩岸互動經過，偏程序政治,,L2-04|L2-05,太陽花學運（318）→L2-04；中共台灣研究所所長來台記錄學運→兩岸政治互動含威脅意涵→L2-05,,L1-06,L2-04,L1-06,L2-04,L1-06,L2-05,0.0
_ee375490e759,_ee375490e759_u010,民進黨目前還有台北市第3選區、新北市第9選區、桃園市第6選區、新竹縣第2選區、台中市第3選區、台中市第8選區、金門縣等7個選區待處理。,context,"前民進黨副秘書長林飛帆則因性平案涉督導不周,退選台北市第3選區(中山與北松山)。","賴清德日前在中執會上表示,希望全代會前能完成艱困選區的提名,全代會上一起造勢,進入選戰另個階段,一起打贏這場選戰。","[{""name"": ""民進黨"", ""party"": ""DPP""}]",[],False,,9428bd0490d870433e75a88869981ea3,False,02_Ke_chinatimes_news,2023-07-09 19:25:00,民進黨目前還有台北市第3選區、新北市第9選區、桃園市第6選區、新竹縣第2選區、台中市第3選區、台中市第8選區、金門縣等7個選區待處理。,True,cooccur: actor×institution,True,gate: actor×inst,False,REVIEW,0.3688277006149292,,,False,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,13005,req_d7ce5b69617d40ad85958b3de6b84881,merged_deduped.csv,merged_deduped.csv,L1-06,談選區提名進度與黨務運作，屬治理管理,,,列舉選區、待處理→純組織選務，無主權/認同/威脅/動員等國族訊號,,L1-06,,L1-06,,L1-06,,1.0
_05a6ea111183,_05a6ea111183_u023,(譯者:蔡佳敏/核稿:陳亦偉)1120914 彭博專訪 賴清德:中國製造台海緊張 國際紅線就是台灣紅線 侯友宜接受彭博專訪 暢談中國、國防預算與半導體 總統:台灣不尋求軍事對抗 但隨時準備好捍衛民主生活方式 麻生太郎:嚇阻才能避免台海戰爭 台灣須向對手表達動武意志 葛來儀:無論誰成為台灣總統 北京都不會終止施壓 柯文哲與美代表團會面 強調台美關係不因誰執政改變 諾魯與台灣斷交 柯文哲:遺憾但不與中國惡性競爭 投資人權衡美國通膨數據 亞股走勢分歧 彭博2024最值得關注50家企業 台灣聯發科唯一上榜 2025/05/24 13:14 2025/05/23 10:31 2025/05/22 15:22 2025/05/21 19:20 2025/05/20 12:01 2025/05/20 11:57,claim,"他說,零溝通很容易造成軍事誤判,這將對台灣經濟帶來莫大影響。",,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}]",[],False,,b29aee0bce288d642921f1eb7604a841,False,03_Lai_chinatimes_news,2023-09-14 12:26:00,"(譯者:蔡佳敏/核稿:陳亦偉)1120914 彭博專訪 賴清德:中國製造台海緊張 國際紅線就是台灣紅線 侯友宜接受彭博專訪 暢談中國、國防預算與半導體 總統:台灣不尋求軍事對抗 但隨時準備好捍衛民主生活方式 麻生太郎:嚇阻才能避免台海戰爭 台灣須向對手表達動武意志 葛來儀:無論誰成為台灣總統 北京都不會終止施壓 柯文哲與美代表團會面 強調台美關係不因誰執政改變 諾魯與台灣斷交 柯文哲:遺憾但不與中國惡性競爭 投資人權衡美國通膨數據 亞股走勢分歧 彭博2024最值得關注50家企業 台灣聯發科唯一上榜 2025/05/24 13:14 2025/05/23 10:31 2025/05/22 15:22 2025/05/21 19:20 2025/05/20 12:01 2025/05/20 11:57 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",True,cooccur: actor×institution,True,gate: taiwanicity=4,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,15702,req_fad4159539ac40b6ae145d73b25f7321,merged_deduped.csv,merged_deduped.csv,L1-03,台海緊張與戰爭威脅、嚇阻與防衛=安全,,L2-01|L2-02|L2-05|L2-06|L2-08,中國製造台海緊張、台海戰爭、北京施壓→L2-05；捍衛民主生活方式→L2-08；台美關係不因誰執政改變→L2-01；不與中國惡性競爭→L2-02；聯發科唯一上榜→L2-06,,L1-03,L2-01|L2-02|L2-05|L2-06|L2-08,L1-03,L2-01|L2-02|L2-05|L2-06|L2-08,L1-03,L2-01|L2-02|L2-05|L2-06|L2-08,1.0
_7f29d39f6722,_7f29d39f6722_u000,"動保政見挨批歧視原民柯文哲稱流程失誤 窩窩:有經民眾黨確認 2024/1/11 22:50 (1/12 07:56 更新) (中央社記者楊淑閔台北11日電)動保政見挨轟歧視原住民族,民眾黨總統候選人柯文哲指回應沒走智庫流程有失誤。",claim,,"公布3黨總統候選人動保政見的獨立媒體「窩窩」臉書貼文回應,民眾黨政策內容有經其黨部確認。","[{""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]",[],False,debate/manifesto,cdd4eb7b001e94d235a5ba44beec79d1,False,01_Ho_chinatimes_news,2024-01-11 22:50:00,"動保政見挨批歧視原民柯文哲稱流程失誤 窩窩:有經民眾黨確認 2024/1/11 22:50 (1/12 07:56 更新) (中央社記者楊淑閔台北11日電)動保政見挨轟歧視原住民族,民眾黨總統候選人柯文哲指回應沒走智庫流程有失誤。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.689919650554657,,,True,KEEP,01_news_datasets/01_Ho_chinatimes_news_units.csv,1,,18148,req_bef6d0bd07154d1da20bbf693afa2809,merged_deduped.csv,merged_deduped.csv,L1-06,政見爭議與流程說明，屬政策管理非道德評價,,,批評動保政見歧視原住民族→社會議題，無主權/認同/威脅/動員等國族訊號,,L1-02,,L1-06,,L1-06,L2-06,0.0
_df0fe7723c5c,_df0fe7723c5c_u011,"趙少康說,他的政見很簡單,就是兩大之間難為小,希望美中和睦相處,台灣也都與中美維持好關係,「台灣在中間能夠左右逢源,最符合台灣利益」。",claim,"趙少康說,一定會主張台灣和平,和平才是硬道理,如果能跟中國大陸說台灣不獨立,不要攻打台灣、戰機不要越過中線等,兩岸只要和平,錢一定進來。","針對交通違規記點新制引發計程車司機抗議,趙少康說,這是官逼民反,新制才上路半年多,已有高達80萬人因違規被記點,而民眾黨總統參選人柯文哲在台北市長任內連在郊區街道也設紅線,根本矯枉過正。","[{""name"": ""趙少康"", ""party"": ""KMT""}]",[],False,debate/manifesto,9fc8d9dcf6d29ba337e5f38361319ad2,False,02_Ke_chinatimes_news,2023-12-14 14:34:00,"趙少康說,他的政見很簡單,就是兩大之間難為小,希望美中和睦相處,台灣也都與中美維持好關係,「台灣在中間能夠左右逢源,最符合台灣利益」。",True,cooccur: actor×institution,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,14059,req_334ccbea3d63406d850097db1126aa97,merged_deduped.csv,merged_deduped.csv,L1-06,兩岸與美中關係布局，主軸非威脅,,L2-01|L2-07,台灣在中間、維持與中美關係→主體性展演L2-01；最符合台灣利益→國家利益與願景→L2-07,,L1-06,L2-01|L2-07,L1-03,L2-01,L1-03,L2-01,0.5
