doc_id,unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,unit_hash,unit_dup_flag,source,date,preprocessed_text,hard_rule_keep,hard_rule_reason,policy_gate,policy_gate_reason,priority_keep,semantic_status,semantic_similarity,nli_status,nli_score,key_hit,final_status,_source_file,_corpus_tier
_65f356302492,_65f356302492_u003,"中國外交部發言人華春瑩貼出拜習二人的合照,表示當時拜登拿出手機,手指著一張多年前的照片,畫面是年輕時的習近平在舊金山金門大橋前留影。",claim,"拜習會後,「中國終將統一也必然統一」、「這個地球容得下中美兩國」等習近平在拜習會上的發言,也登上微博熱搜。","(圖/翻攝自微博) 2024總統大選倒數、候選人、民調分析盡在TVBS 點我拿《五月的35日》免費電影票,12/1起戲院見!",[],[],False,,8fb0db9e62ed59e2b391fbc52faa822a,False,03_Lai_tvbs_news,2023-11-16 10:19:00,"中國外交部發言人華春瑩貼出拜習二人的合照,表示當時拜登拿出手機,手指著一張多年前的照片,畫面是年輕時的習近平在舊金山金門大橋前留影。",True,institution_only,True,gate: strong_anchor,False,REVIEW,0.3871840536594391,,,False,KEEP,01_news_datasets/03_Lai_tvbs_news_units.csv,1
_65f356302492,_65f356302492_u007,"(圖/翻攝自微博) 2024總統大選倒數、候選人、民調分析盡在TVBS 點我拿《五月的35日》免費電影票,12/1起戲院見!",context,"中國外交部發言人華春瑩貼出拜習二人的合照,表示當時拜登拿出手機,手指著一張多年前的照片,畫面是年輕時的習近平在舊金山金門大橋前留影。",,[],[],False,,fb0915adc75be735834c4ad63a18faaa,False,03_Lai_tvbs_news,2023-11-16 10:19:00,"(圖/翻攝自微博) 2024總統大選倒數、候選人、民調分析盡在TVBS 點我拿《五月的35日》免費電影票,12/1起戲院見!",True,institution_only,True,gate: core_election,False,KEEP,0.590429961681366,,,True,KEEP,01_news_datasets/03_Lai_tvbs_news_units.csv,1
_e80bf297ff6e,_e80bf297ff6e_u000,"近期,海巡接獲多起浮屍案件,除了台中港離岸風場被發現一名男性乾屍,包括台南沿岸地區,從這個月5號開始到10號,陸續發現四具浮屍,由於屍體嚴重腐爛,無法辨識身分,目前傳出有人蛇集團在海上丟包,與台南近期發現的浮屍是否有關,目前調查中。",context,,"浮屍發現位置七股網仔寮沙洲(圖/google map) 海巡署近日陸續發現浮屍 全新娛樂品牌升級進化,《TVBS娛樂頭條》給你更多八卦和獨家 👉早上空腹喝黑咖啡的真相 👉代謝出狀況?",[],[],False,,ba032c89c789a1155f0c15267af5a324,False,03_Lai_tvbs_news,2023-03-29 11:41:00,"近期,海巡接獲多起浮屍案件,除了台中港離岸風場被發現一名男性乾屍,包括台南沿岸地區,從這個月5號開始到10號,陸續發現四具浮屍,由於屍體嚴重腐爛,無法辨識身分,目前傳出有人蛇集團在海上丟包,與台南近期發現的浮屍是否有關,目前調查中。",True,institution_only,False,,False,REVIEW,0.1082480922341346,KEEP,0.4849980771541595,True,REVIEW,01_news_datasets/03_Lai_tvbs_news_units.csv,1
_e80bf297ff6e,_e80bf297ff6e_u001,"浮屍發現位置七股網仔寮沙洲(圖/google map) 海巡署近日陸續發現浮屍 全新娛樂品牌升級進化,《TVBS娛樂頭條》給你更多八卦和獨家 👉早上空腹喝黑咖啡的真相 👉代謝出狀況?",context,"近期,海巡接獲多起浮屍案件,除了台中港離岸風場被發現一名男性乾屍,包括台南沿岸地區,從這個月5號開始到10號,陸續發現四具浮屍,由於屍體嚴重腐爛,無法辨識身分,目前傳出有人蛇集團在海上丟包,與台南近期發現的浮屍是否有關,目前調查中。",,[],[],False,,c64e3a9982147188972e91b9dc9aedfc,False,03_Lai_tvbs_news,2023-03-29 11:41:00,"浮屍發現位置七股網仔寮沙洲(圖/google map) 海巡署近日陸續發現浮屍 全新娛樂品牌升級進化,《TVBS娛樂頭條》給你更多八卦和獨家 👉早上空腹喝黑咖啡的真相 👉代謝出狀況?",True,institution_only,True,gate: 2 inst terms,False,REVIEW,0.3545913696289062,,,True,KEEP,01_news_datasets/03_Lai_tvbs_news_units.csv,1
_c769b7f4e89a,_c769b7f4e89a_u013,"飲酒過量,有害健康,請勿酒駕◎未滿18歲者禁止飲酒 2024總統大選倒數、候選人、民調分析盡在TVBS 好想要你LINE著我,TVBS陪你看盡天下事 好想要你LINE著我,TVBS陪你看盡天下事 年度包款100選!",context,,,[],[],False,,a457e71ed5ec145dea5c156de043d8f6,False,03_Lai_tvbs_news,2023-11-01 13:17:00,"飲酒過量,有害健康,請勿酒駕◎未滿18歲者禁止飲酒 2024總統大選倒數、候選人、民調分析盡在TVBS 好想要你LINE著我,TVBS陪你看盡天下事 好想要你LINE著我,TVBS陪你看盡天下事 年度包款100選!",True,institution_only,True,gate: core_election,False,KEEP,0.5937654376029968,,,True,KEEP,01_news_datasets/03_Lai_tvbs_news_units.csv,1
_a507775096ee,_a507775096ee_u006,"(圖/TVBS資料照) 《TVBS》提醒您勇敢說不:◎尊重身體自主權,遇到性騷擾勇於制止、勇敢說不,請撥打113、110◎現代婦女基金會 性侵害防治服務專線02-7728-5098分機7◎婦女救援基金會 02-2555-8595 《TVBS》提醒您:根據刑法第235條規定,散布、播送或販賣猥褻之文字、圖畫、聲音、影像或其他物品,或公然陳列,或以他法供人觀覽、聽聞者,處2年以下有期徒刑、拘役或科或併科三萬元以下罰金。",claim,,,[],[],False,,b067f40a71204d111b179d23af8cd951,False,03_Lai_tvbs_news,2023-06-21 18:41:00,"(圖/TVBS資料照) 《TVBS》提醒您勇敢說不:◎尊重身體自主權,遇到性騷擾勇於制止、勇敢說不,請撥打113、110◎現代婦女基金會 性侵害防治服務專線02-7728-5098分機7◎婦女救援基金會 02-2555-8595 《TVBS》提醒您:根據刑法第235條規定,散布、播送或販賣猥褻之文字、圖畫、聲音、影像或其他物品,或公然陳列,或以他法供人觀覽、聽聞者,處2年以下有期徒刑、拘役或科或併科三萬元以下罰金。",True,institution_only,True,gate: strong_anchor,False,REVIEW,0.3246257305145263,,,True,KEEP,01_news_datasets/03_Lai_tvbs_news_units.csv,1
_323bafe04a67,_323bafe04a67_u000,世界和平統一家庭聯合會(統一教)7日在韓國加平舉行睽違3年的國際集體婚禮。,context,,,[],[],False,,d9f1c056d9e960669bd14d9f305de39c,False,03_Lai_tvbs_news,2023-05-09 09:55:00,世界和平統一家庭聯合會(統一教)7日在韓國加平舉行睽違3年的國際集體婚禮。,True,institution_only,True,gate: 2 inst terms,False,REVIEW,0.1777047216892242,,,False,KEEP,01_news_datasets/03_Lai_tvbs_news_units.csv,1
_6b9872698ee6,_6b9872698ee6_u002,"2024總統大選倒數、候選人、民調分析盡在TVBS 新北耶誕城「桑塔熊回歸」必看光雕秀 活動時間、交通攻略 新北耶誕城「桑塔熊回歸」必看光雕秀 活動時間、交通攻略 快來下載TVBS新聞APP,天天打卡抽咖啡 2024龍年運勢全預測!",context,,,[],[],False,,706f510219fc31ce9cfb7bebf31f876d,False,03_Lai_tvbs_news,2023-12-31 10:17:00,"2024總統大選倒數、候選人、民調分析盡在TVBS 新北耶誕城「桑塔熊回歸」必看光雕秀 活動時間、交通攻略 新北耶誕城「桑塔熊回歸」必看光雕秀 活動時間、交通攻略 快來下載TVBS新聞APP,天天打卡抽咖啡 2024龍年運勢全預測!",True,institution_only,True,gate: core_election,False,KEEP,0.673943281173706,,,True,KEEP,01_news_datasets/03_Lai_tvbs_news_units.csv,1
_fdac5759ff88,_fdac5759ff88_u000,"在民眾黨副總統參選人吳欣盈國籍被檢視後,曾經擁有美國籍的民進黨副總統參選人蕭美琴,也成了被檢視的對象,藥師林士峰在臉書貼上2002年蕭美琴放棄美籍,拿到中華民國身分證的新聞截圖,網友就質疑蕭美琴是不是曾申請回復國籍?",context,,"如果真的是,根據總統副總統選舉法規定,可能會喪失參選資格。","[{""name"": ""蕭美琴"", ""party"": ""DPP""}, {""name"": ""吳欣盈"", ""party"": ""TPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]",[],False,,2ac2322917476ced9b476d352b3b3c45,False,03_Lai_tvbs_news,2023-12-02 19:43:00,"在民眾黨副總統參選人吳欣盈國籍被檢視後,曾經擁有美國籍的民進黨副總統參選人蕭美琴,也成了被檢視的對象,藥師林士峰在臉書貼上2002年蕭美琴放棄美籍,拿到中華民國身分證的新聞截圖,網友就質疑蕭美琴是不是曾申請回復國籍?",True,cooccur: actor×institution,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_tvbs_news_units.csv,1
_fdac5759ff88,_fdac5759ff88_u001,"如果真的是,根據總統副總統選舉法規定,可能會喪失參選資格。",context,"在民眾黨副總統參選人吳欣盈國籍被檢視後,曾經擁有美國籍的民進黨副總統參選人蕭美琴,也成了被檢視的對象,藥師林士峰在臉書貼上2002年蕭美琴放棄美籍,拿到中華民國身分證的新聞截圖,網友就質疑蕭美琴是不是曾申請回復國籍?",,[],[],False,,48d1320e5f8e08cd791eb934f67cc135,False,03_Lai_tvbs_news,2023-12-02 19:43:00,"如果真的是,根據總統副總統選舉法規定,可能會喪失參選資格。",True,institution_only,True,gate: core_election,False,KEEP,0.506668210029602,,,True,KEEP,01_news_datasets/03_Lai_tvbs_news_units.csv,1
_43853e3a30b5,_43853e3a30b5_u000,"民進黨總統參選人賴清德昨(1)日晚間在民進黨立委林靜儀、醫師吳盈慧陪同下,出席「Under40青年座談會」,與多位30到40歲的醫生、工程師、科技業等跨領域的年輕世代座談。",context,,,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}]",[],False,,cbb0c692e1c59d4e2fed9ae0ea9c8fe7,False,03_Lai_tvbs_news,2023-08-02 13:45:00,"民進黨總統參選人賴清德昨(1)日晚間在民進黨立委林靜儀、醫師吳盈慧陪同下,出席「Under40青年座談會」,與多位30到40歲的醫生、工程師、科技業等跨領域的年輕世代座談。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.5366110801696777,,,True,KEEP,01_news_datasets/03_Lai_tvbs_news_units.csv,1
_a71706df5949,_a71706df5949_u000,民眾黨立委人選再添黑馬?,context,,"過去在柯文哲競選台北市長時,曾兩度擔任競選總部發言人的「大學姐」林筱淇,即將爭取民眾黨不分區立委。","[{""name"": ""民眾黨"", ""party"": ""TPP""}]",[],False,,b047dc410cc3191f1dd7241012103dd9,False,03_Lai_tvbs_news,2023-06-28 19:09:00,民眾黨立委人選再添黑馬?,True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.6682858467102051,,,True,KEEP,01_news_datasets/03_Lai_tvbs_news_units.csv,1
_a71706df5949,_a71706df5949_u001,"過去在柯文哲競選台北市長時,曾兩度擔任競選總部發言人的「大學姐」林筱淇,即將爭取民眾黨不分區立委。",context,民眾黨立委人選再添黑馬?,"林筱淇證實,已經有多名觀光產業的意見領袖連署,希望民眾黨將她列入不分區立委安全名單,尤其她曾任職台中市觀光旅遊局局長,而且台中市是第二大城,服務業占比全國最高,希望有城市代言人為地方發聲。","[{""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]",[],False,,cb69658cb0bf8e31645b9a0525a37c58,False,03_Lai_tvbs_news,2023-06-28 19:09:00,"過去在柯文哲競選台北市長時,曾兩度擔任競選總部發言人的「大學姐」林筱淇,即將爭取民眾黨不分區立委。",True,cooccur: actor×institution,True,gate: actor×inst,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_tvbs_news_units.csv,1
_a71706df5949,_a71706df5949_u002,"林筱淇證實,已經有多名觀光產業的意見領袖連署,希望民眾黨將她列入不分區立委安全名單,尤其她曾任職台中市觀光旅遊局局長,而且台中市是第二大城,服務業占比全國最高,希望有城市代言人為地方發聲。",context,"過去在柯文哲競選台北市長時,曾兩度擔任競選總部發言人的「大學姐」林筱淇,即將爭取民眾黨不分區立委。","「大學姐」林筱淇是國立中興大學企業管理博士,曾任台中市政府有給職顧問兼台中市影視發展基金會執行長、台中市觀光旅遊局局長兼市府發言人、台北市政府副發言人、悠遊卡公司發言人、2014年及2018年台北市市長柯文哲競選辦公室發言人,學經歷豐富也有施政的實務經驗,","[{""name"": ""民眾黨"", ""party"": ""TPP""}]",[],False,,ecba1c44a1a1f4e2fecb0ed31b7df4e7,False,03_Lai_tvbs_news,2023-06-28 19:09:00,"林筱淇證實,已經有多名觀光產業的意見領袖連署,希望民眾黨將她列入不分區立委安全名單,尤其她曾任職台中市觀光旅遊局局長,而且台中市是第二大城,服務業占比全國最高,希望有城市代言人為地方發聲。",True,cooccur: actor×institution,True,gate: actor×inst,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_tvbs_news_units.csv,1
_a71706df5949,_a71706df5949_u003,"「大學姐」林筱淇是國立中興大學企業管理博士,曾任台中市政府有給職顧問兼台中市影視發展基金會執行長、台中市觀光旅遊局局長兼市府發言人、台北市政府副發言人、悠遊卡公司發言人、2014年及2018年台北市市長柯文哲競選辦公室發言人,學經歷豐富也有施政的實務經驗,",context,"林筱淇證實,已經有多名觀光產業的意見領袖連署,希望民眾黨將她列入不分區立委安全名單,尤其她曾任職台中市觀光旅遊局局長,而且台中市是第二大城,服務業占比全國最高,希望有城市代言人為地方發聲。","不過林筱淇也指出,柯文哲曾徵詢她參選區域立委的意願,但因家人不同意,因此改爭取不分區立委,挑戰在明年大選之後成功進入國會。","[{""name"": ""柯文哲"", ""party"": ""TPP""}]",[],False,,4f6b633ff103ba533bc4992ff44e6558,False,03_Lai_tvbs_news,2023-06-28 19:09:00,"「大學姐」林筱淇是國立中興大學企業管理博士,曾任台中市政府有給職顧問兼台中市影視發展基金會執行長、台中市觀光旅遊局局長兼市府發言人、台北市政府副發言人、悠遊卡公司發言人、2014年及2018年台北市市長柯文哲競選辦公室發言人,學經歷豐富也有施政的實務經驗,",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.4458814859390259,,,False,KEEP,01_news_datasets/03_Lai_tvbs_news_units.csv,1
_a71706df5949,_a71706df5949_u004,"不過林筱淇也指出,柯文哲曾徵詢她參選區域立委的意願,但因家人不同意,因此改爭取不分區立委,挑戰在明年大選之後成功進入國會。",claim,"「大學姐」林筱淇是國立中興大學企業管理博士,曾任台中市政府有給職顧問兼台中市影視發展基金會執行長、台中市觀光旅遊局局長兼市府發言人、台北市政府副發言人、悠遊卡公司發言人、2014年及2018年台北市市長柯文哲競選辦公室發言人,學經歷豐富也有施政的實務經驗,",民進黨首波區域立委提名(圖/民眾黨提供) 👉早上空腹喝黑咖啡的真相 👉代謝出狀況?,"[{""name"": ""柯文哲"", ""party"": ""TPP""}]",[],False,,c12d5348b8b1ab0742d5fc52c779be72,False,03_Lai_tvbs_news,2023-06-28 19:09:00,"不過林筱淇也指出,柯文哲曾徵詢她參選區域立委的意願,但因家人不同意,因此改爭取不分區立委,挑戰在明年大選之後成功進入國會。",True,cooccur: actor×institution,True,gate: actor×inst,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_tvbs_news_units.csv,1
_a71706df5949,_a71706df5949_u005,民進黨首波區域立委提名(圖/民眾黨提供) 👉早上空腹喝黑咖啡的真相 👉代謝出狀況?,context,"不過林筱淇也指出,柯文哲曾徵詢她參選區域立委的意願,但因家人不同意,因此改爭取不分區立委,挑戰在明年大選之後成功進入國會。",,"[{""name"": ""民進黨"", ""party"": ""DPP""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]",[],False,,b8bb7718732974e711d05477c2dc7d6f,False,03_Lai_tvbs_news,2023-06-28 19:09:00,民進黨首波區域立委提名(圖/民眾黨提供) 👉早上空腹喝黑咖啡的真相 👉代謝出狀況?,True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.4599252045154571,,,True,KEEP,01_news_datasets/03_Lai_tvbs_news_units.csv,1
_7910af5b3dfa,_7910af5b3dfa_u008,"「小倩」返台飄仙味 王祖賢為建寺兩岸奔波 王祖賢息影19年破天荒和粉絲合影 霸氣喊:不用美顏 55歲王祖賢溫哥華現況曝光 披法衣「下凡」仍吸睛亮眼 本文由《鏡週刊》授權提供 2024總統大選倒數、候選人、民調分析盡在TVBS 新北耶誕城「桑塔熊回歸」必看光雕秀 活動時間、交通攻略 新北耶誕城「桑塔熊回歸」必看光雕秀 活動時間、交通攻略 快來下載TVBS新聞APP,天天打卡抽咖啡 2024十二生肖運勢搶先看 「這生肖」把握前途無量的一年 👉早上空腹喝黑咖啡的真相 👉代謝出狀況?",context,,,[],"[""兩岸|cross-strait""]",False,,f0ffb466c2484d215fe202b2c4ac5968,False,03_Lai_tvbs_news,2023-12-09 10:15:00,"「小倩」返台飄仙味 王祖賢為建寺兩岸奔波 王祖賢息影19年破天荒和粉絲合影 霸氣喊:不用美顏 55歲王祖賢溫哥華現況曝光 披法衣「下凡」仍吸睛亮眼 本文由《鏡週刊》授權提供 2024總統大選倒數、候選人、民調分析盡在TVBS 新北耶誕城「桑塔熊回歸」必看光雕秀 活動時間、交通攻略 新北耶誕城「桑塔熊回歸」必看光雕秀 活動時間、交通攻略 快來下載TVBS新聞APP,天天打卡抽咖啡 2024十二生肖運勢搶先看 「這生肖」把握前途無量的一年 👉早上空腹喝黑咖啡的真相 👉代謝出狀況?",True,institution_only,True,gate: core_election,False,KEEP,0.7504414319992065,,,True,KEEP,01_news_datasets/03_Lai_tvbs_news_units.csv,1
_8180e24d2fb4,_8180e24d2fb4_u001,"針對此次演習,解放軍也出新招,不公布時間地點和區域,台海中線默契,看來已經回不去了。",context,,"TVBS記者劉亭廷今(22日)於《FOCUS世界新聞》中,接受主持人何冠毅線上訪問表示「去年8月美國眾議院前議長裴洛西訪台後,中國大陸便藉此持續在台海周邊進行威逼,每當台灣政府行為引發大陸不滿,共軍便會大舉越過海峽中線,而這回副總統賴清德過境美國,班機返台後,中共也刻意在海峽中線維持長時間飛行,無疑是要對外展示其在台海的合法性。」劉亭廷說明「今年4月總統蔡英文過境美國,與眾議院議長麥卡錫會晤後,對岸也發動了軍演回應,可以藉由兩次演習不同之處,觀察北京對於抗議力度的拿捏。兩回演習都是在我國正副元首回國後,相隔1天才正式宣布軍演,不過4月份時,共軍同時進行聯合利劍演習與環台戰備警巡,這次卻沒有『環台』,只有『海空聯合戰備警巡』,兵力也著重北部與西南空域。同時,4月時共軍有明確指出是『3天演習』,這回則沒有,專家分析,這是對岸想進一步將聯合戰備警巡常態化,以使我軍的壓力增加。」 👉早上空腹喝黑咖啡的真相 👉代謝出狀況?",[],[],False,,c7fc2c0384be52f3608789d9c6de9797,False,03_Lai_tvbs_news,2023-08-22 16:55:00,"針對此次演習,解放軍也出新招,不公布時間地點和區域,台海中線默契,看來已經回不去了。",True,institution_only,True,gate: 2 inst terms,False,REVIEW,0.1845795512199401,,,True,KEEP,01_news_datasets/03_Lai_tvbs_news_units.csv,1
_8180e24d2fb4,_8180e24d2fb4_u002,"TVBS記者劉亭廷今(22日)於《FOCUS世界新聞》中,接受主持人何冠毅線上訪問表示「去年8月美國眾議院前議長裴洛西訪台後,中國大陸便藉此持續在台海周邊進行威逼,每當台灣政府行為引發大陸不滿,共軍便會大舉越過海峽中線,而這回副總統賴清德過境美國,班機返台後,中共也刻意在海峽中線維持長時間飛行,無疑是要對外展示其在台海的合法性。」劉亭廷說明「今年4月總統蔡英文過境美國,與眾議院議長麥卡錫會晤後,對岸也發動了軍演回應,可以藉由兩次演習不同之處,觀察北京對於抗議力度的拿捏。兩回演習都是在我國正副元首回國後,相隔1天才正式宣布軍演,不過4月份時,共軍同時進行聯合利劍演習與環台戰備警巡,這次卻沒有『環台』,只有『海空聯合戰備警巡』,兵力也著重北部與西南空域。同時,4月時共軍有明確指出是『3天演習』,這回則沒有,專家分析,這是對岸想進一步將聯合戰備警巡常態化,以使我軍的壓力增加。」 👉早上空腹喝黑咖啡的真相 👉代謝出狀況?",quote,"針對此次演習,解放軍也出新招,不公布時間地點和區域,台海中線默契,看來已經回不去了。",,"[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],False,,f51068b252a672d55dba7dd87d254fde,False,03_Lai_tvbs_news,2023-08-22 16:55:00,"TVBS記者劉亭廷今(22日)於《FOCUS世界新聞》中,接受主持人何冠毅線上訪問表示「去年8月美國眾議院前議長裴洛西訪台後,中國大陸便藉此持續在台海周邊進行威逼,每當台灣政府行為引發大陸不滿,共軍便會大舉越過海峽中線,而這回副總統賴清德過境美國,班機返台後,中共也刻意在海峽中線維持長時間飛行,無疑是要對外展示其在台海的合法性。」劉亭廷說明「今年4月總統蔡英文過境美國,與眾議院議長麥卡錫會晤後,對岸也發動了軍演回應,可以藉由兩次演習不同之處,觀察北京對於抗議力度的拿捏。兩回演習都是在我國正副元首回國後,相隔1天才正式宣布軍演,不過4月份時,共軍同時進行聯合利劍演習與環台戰備警巡,這次卻沒有『環台』,只有『海空聯合戰備警巡』,兵力也著重北部與西南空域。同時,4月時共軍有明確指出是『3天演習』,這回則沒有,專家分析,這是對岸想進一步將聯合戰備警巡常態化,以使我軍的壓力增加。」 👉早上空腹喝黑咖啡的真相 👉代謝出狀況?",True,cooccur: actor×institution,True,gate: taiwanicity=3,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_tvbs_news_units.csv,1
_9fff7ec01bbb,_9fff7ec01bbb_u005,"(圖/翻攝自保時捷臉書粉專) 2024總統大選倒數、候選人、民調分析盡在TVBS 點我拿《五月的35日》免費電影票,12/1起戲院見!",context,,,[],[],False,,2ecab131282dec9b3d1ab9da74103961,False,03_Lai_tvbs_news,2023-11-16 16:38:00,"(圖/翻攝自保時捷臉書粉專) 2024總統大選倒數、候選人、民調分析盡在TVBS 點我拿《五月的35日》免費電影票,12/1起戲院見!",True,institution_only,True,gate: core_election,False,KEEP,0.5916069149971008,,,True,KEEP,01_news_datasets/03_Lai_tvbs_news_units.csv,1
_f7e721cec7fc,_f7e721cec7fc_u000,"國民黨總統參選人侯友宜訪問美國8天行程接近尾聲,美東時間20日晚間在舊金山舉行僑宴。",context,,,"[{""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""國民黨"", ""party"": ""KMT""}]",[],False,,4477d8639ff13ece0fd7a582496da173,False,03_Lai_tvbs_news,2023-09-21 13:41:00,"國民黨總統參選人侯友宜訪問美國8天行程接近尾聲,美東時間20日晚間在舊金山舉行僑宴。",True,cooccur: actor×institution,True,gate: actor×inst,False,REVIEW,0.2769090831279754,,,True,KEEP,01_news_datasets/03_Lai_tvbs_news_units.csv,1
_2e7b37fb935b,_2e7b37fb935b_u000,"央行昨天下修台灣今年經濟成長率到1.72%,宣告全年「保2」落空。",context,,"遠東集團董事長徐旭東今天表示,現在樂觀、悲觀看法都有,但認為台灣也沒那麼差,對今年景氣還是比較樂觀一點。",[],[],False,,70158834a19e13562ab58ed401660340,False,03_Lai_tvbs_news,2023-06-16 14:07:00,"央行昨天下修台灣今年經濟成長率到1.72%,宣告全年「保2」落空。",True,institution_only,True,gate: 2 inst terms,False,REVIEW,0.1938917338848114,,,True,KEEP,01_news_datasets/03_Lai_tvbs_news_units.csv,1
_2e7b37fb935b,_2e7b37fb935b_u001,"遠東集團董事長徐旭東今天表示,現在樂觀、悲觀看法都有,但認為台灣也沒那麼差,對今年景氣還是比較樂觀一點。",claim,"央行昨天下修台灣今年經濟成長率到1.72%,宣告全年「保2」落空。","媒體關注央行昨天預測今年經濟成長率不保2,後續如何看待今年景氣發展。",[],[],False,,36da0bb8ed115034eadb0e20f33a4f9c,False,03_Lai_tvbs_news,2023-06-16 14:07:00,"遠東集團董事長徐旭東今天表示,現在樂觀、悲觀看法都有,但認為台灣也沒那麼差,對今年景氣還是比較樂觀一點。",True,institution_only,False,,False,KEEP,0.4408678412437439,,,False,REVIEW,01_news_datasets/03_Lai_tvbs_news_units.csv,1
_2e7b37fb935b,_2e7b37fb935b_u003,"媒體關注央行昨天預測今年經濟成長率不保2,後續如何看待今年景氣發展。",context,"遠東集團董事長徐旭東今天表示,現在樂觀、悲觀看法都有,但認為台灣也沒那麼差,對今年景氣還是比較樂觀一點。",,[],[],False,,12642da027e72014d8fc698375facc8d,False,03_Lai_tvbs_news,2023-06-16 14:07:00,"媒體關注央行昨天預測今年經濟成長率不保2,後續如何看待今年景氣發展。",True,institution_only,True,gate: 3 inst terms,False,REVIEW,0.2656225860118866,,,True,KEEP,01_news_datasets/03_Lai_tvbs_news_units.csv,1
_2dec3a56de49,_2dec3a56de49_u000,"陸委會副主委梁文傑近日先是被民眾黨立委陳琬惠指控,違規吸食加熱菸,後來又遭國民黨北市議員徐巧芯踢爆,深夜與辣妹先後進出同一棟大樓。",context,,"對此,梁文傑妻子、民進黨立委林楚茵今(6)表示,照片是移花接木、看圖說故事,她當然相信老公,她也怒批徐巧芯、「選舉一定要選成這樣嗎?」 徐巧芯爆料10月27日晚上梁文傑與辣妹進出同棟大樓。","[{""name"": ""國民黨"", ""party"": ""KMT""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]",[],False,,ed74c933ccc2a5af5f9e19292f2a07bc,False,03_Lai_tvbs_news,2023-11-06 11:09:00,"陸委會副主委梁文傑近日先是被民眾黨立委陳琬惠指控,違規吸食加熱菸,後來又遭國民黨北市議員徐巧芯踢爆,深夜與辣妹先後進出同一棟大樓。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.5091967582702637,,,True,KEEP,01_news_datasets/03_Lai_tvbs_news_units.csv,1
_2dec3a56de49,_2dec3a56de49_u001,"對此,梁文傑妻子、民進黨立委林楚茵今(6)表示,照片是移花接木、看圖說故事,她當然相信老公,她也怒批徐巧芯、「選舉一定要選成這樣嗎?」 徐巧芯爆料10月27日晚上梁文傑與辣妹進出同棟大樓。",claim,"陸委會副主委梁文傑近日先是被民眾黨立委陳琬惠指控,違規吸食加熱菸,後來又遭國民黨北市議員徐巧芯踢爆,深夜與辣妹先後進出同一棟大樓。","《TVBS》提醒您:◎吸菸有礙身體健康,戒菸專線0800-636363◎吸菸能導致肺癌、心臟血管疾病及肺氣腫 2024總統大選倒數、候選人、民調分析盡在TVBS 加入《TVBS娛樂頭條》官方LINE帳號,拿熱門旅宿券 加入《TVBS娛樂頭條》官方LINE帳號,拿熱門旅宿券 年度包款100選!","[{""name"": ""民進黨"", ""party"": ""DPP""}]",[],False,,e2edd4ec6996d78e7fec3cfd9828196c,False,03_Lai_tvbs_news,2023-11-06 11:09:00,"對此,梁文傑妻子、民進黨立委林楚茵今(6)表示,照片是移花接木、看圖說故事,她當然相信老公,她也怒批徐巧芯、「選舉一定要選成這樣嗎?」 徐巧芯爆料10月27日晚上梁文傑與辣妹進出同棟大樓。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.7165662050247192,,,True,KEEP,01_news_datasets/03_Lai_tvbs_news_units.csv,1
