id,candidate,party,source_type,date,sentence,role,prev,next,speakers,targets,target_l1,sample_score,unit_id,source
_33be4deda01f_u006,侯友宜,KMT,news,2023-11-05 21:26:00,"侯友宜強調,台灣要選一個能與美國、中國溝通的人,他不支持台獨,還要增加兩岸的對話交流,要讓農產品賣得出去,觀光客進得來,讓台灣在國際能交更多好朋友,增加國際競爭能力,這次選舉是戰爭與和平、經濟發展的選擇,希望大家「侯友宜一票、丁學忠一票,顧台灣安全」。",claim,"此次選舉投票給他與丁學忠,讓他們到中央顧台灣的安全,讓台灣維持和平。","朱立倫期盼,去年底選舉支持張麗善的選民也可以支持丁學忠,丁學忠當過2屆代表又擔任虎尾鎮長,表現亮眼,是他非常欣賞的年輕人。","[{""name"": ""侯友宜"", ""party"": ""KMT""}]","[""兩岸|cross-strait""]",L1-14,12.3,_33be4deda01f_u006,01_Ho_chinatimes_news
_302f1c60bfff_u005,赖清德,DPP,news,2023-06-16 12:35:51,"劉櫂豪強調,這幾年來,國際上因為烏俄戰爭引發的原物料高漲、中共文攻武嚇軍機軍艦干擾不斷,加上疫情影響造成的經濟影響,面對嚴峻的國內外形勢,必須要有立場堅定,堅持台灣主權,而且具有能力與經歷的總統來帶領大家。",claim,"盼望余文儀帶領台東縣信賴台灣之友會,能夠整合台東縣所有的力量,打造堅定團結的Team Taiwan,一起挺台灣,挺賴清德。","賴清德對內對外都非常有能力來帶領台灣繼續進步,呼籲鄉親一起來挺賴清德。",[],[],L1-14,12.3,_302f1c60bfff_u005,03_Lai_ltn_news
_b75c41fe86ee_u014,赖清德,DPP,news,2023-12-04 23:35:00,"蕭美琴指出,民進黨執政8年的經濟表現,在各種國際評比有亮眼成績,但不是每個人都能享受到經濟成長的果實,如何讓更多人受到照顧、資源更妥適分配,還有很多精進空間;",claim,"透過 Google News 蕭美琴說,民進黨總統參選人賴清德在台南市長任內政績獲肯定、評鑑第1名,還被稱為「賴神」,但在侯友宜身上沒有看到這樣的市政表現,現在又要跳級參選總統,台灣人做事情要按部就班,有什麼樣歷練、再往下一步走,相信選民自有判斷。","就各組候選人來說,「賴蕭配」不是最完美的、但是最好的,是最穩健、最有能力的團隊。","[{""name"": ""蕭美琴"", ""party"": ""DPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}]",[],L1-14,12.3,_b75c41fe86ee_u014,03_Lai_chinatimes_news
_33be4deda01f_u006,赖清德,DPP,news,2023-11-05 21:26:00,"侯友宜強調,台灣要選一個能與美國、中國溝通的人,他不支持台獨,還要增加兩岸的對話交流,要讓農產品賣得出去,觀光客進得來,讓台灣在國際能交更多好朋友,增加國際競爭能力,這次選舉是戰爭與和平、經濟發展的選擇,希望大家「侯友宜一票、丁學忠一票,顧台灣安全」。",claim,"此次選舉投票給他與丁學忠,讓他們到中央顧台灣的安全,讓台灣維持和平。","朱立倫期盼,去年底選舉支持張麗善的選民也可以支持丁學忠,丁學忠當過2屆代表又擔任虎尾鎮長,表現亮眼,是他非常欣賞的年輕人。","[{""name"": ""侯友宜"", ""party"": ""KMT""}]","[""兩岸|cross-strait""]",L1-14,12.3,_33be4deda01f_u006,03_Lai_chinatimes_news
_5f5021f654b6_u021,赖清德,DPP,news,2023-12-30 17:10:00,"另外我也要感謝台灣人民支持蔡英文總統領導的團隊,也要感謝堅守崗位的軍公教同仁,更要感謝廣大的社會大眾,我們共同努力已經讓國家走進了正確的道路上,這八年來我們選擇踏實外交、國防自主的道路,讓台灣得到國際社會更大的支持;",claim,"近30年來,我從民代到地方、中央的行政歷練,我已經做好了準備,未來我跟美琴,我們一定會建立一個有效能的政府,照顧全國每一個父老鄉親。","我們選擇了經濟轉型、能源轉型,讓台灣在全球的產業供應鏈上扮演舉足輕重的角色,也讓2050淨零轉型做好準備;",[],[],L1-14,12.3,_5f5021f654b6_u021,03_Lai_chinatimes_news
_5b4a8fdfb191_u004,赖清德,DPP,news,2023-10-06 00:55:00,"談台灣有事 賴清德接受NHK專訪籲國際社會團結 4位主要參選人當中,這次專訪的是原是醫師、留學美國,當過行政院長、這3年來身為台灣副總統支持總統蔡英文,行政經驗豐富的賴清德。",claim,"隨著台灣總統選舉主要參選人大致上確定,選舉漸漸升溫。","賴清德被NHK記者田中問及「這次大選對台灣的未來有什麼樣的歷史意義」時表示,2024年的總統與立法委員的大選,一定會影響台灣未來的國家方向,更重要的是會影響印太的和平穩定,所以身為民主進步黨的黨主席,又是民主進步黨所提名的總統參選人,他有責任來完成這個使命。","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],L1-14,12.3,_5b4a8fdfb191_u004,03_Lai_chinatimes_news
_8e357dcaa389_u004,侯友宜,KMT,news,2023-06-25 17:18:29,"侯友宜說,民進黨近8年的執政,將台海推向兵凶戰危,不只讓人民擔憂,更是害怕,就連國際雜誌「經濟學人」都評價台灣是世界上最危險的地方。",claim,"侯友宜說,他是南部孩子,到北部打拚的過程中,認識很多彰化鄉親,永遠感念彰化鄉親給他的鼓勵跟支持,他出來參選只有一個目的,就是希望團結台澎金馬這片土地的人民,讓中華民國可以安定繁榮永續,「台灣不要對立跟衝突,需要認真做事的力量,人民要什麼,我們就為他們做什麼!」當選後一定為彰化跟各地爭取建設,並發揮辦案精神,揭發民進黨政府的種種弊端。","侯友宜並提到,他昨天前往新竹時,有位父親握著他的手說,「我兒子的安全就交給你了,一定要把國家安全顧好」,他強調,會秉持從警以來用生命守護國家的信念,讓台灣的下一代不會失去生命,也不會失去現在的經濟,可以在這片土地安居樂業的生活。","[{""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""民進黨"", ""party"": ""DPP""}]",[],L1-14,12.3,_8e357dcaa389_u004,01_Ho_ltn_news
_22bae0f8a1ca_u009,侯友宜,KMT,news,2023-10-03 11:58:35,"在打造創新創業雨林生態系部分,賴清德主張針對高中低風險的投資機會,擬定不同投資策略和能量布建,目標5年內創造2萬個新創就業,新創投資金額每年達1500億元,10年內讓台灣成為創新解決方案的淨輸出國,具體作法包含落實法規調適、擴大國際新創聚落、提供年輕創業人才海外創新實習機會、吸引國際行銷人才加入台灣新創團隊等。",claim,"加速金融科技創新,強化有利產業發展的金融環境,並擴大普惠金融,全方位針對所有階層和群體的金融需求,擴大民眾投資資本市場多元的理財機會。","他說明,1500億元包含新創業者的投資、金融業及國家資金的挹注等,會是早期資金到各階段需求的加總。","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],L1-14,12.3,_22bae0f8a1ca_u009,01_Ho_ltn_news
_19aed0fe4cc9_u005,赖清德,DPP,news,2023-08-01 17:04:00,"賴副總統說,在野黨與社會某些人士說,中國對台灣採取不合理的打壓,是台灣自己挑起的,但林逸民也舉歷史上的古寧頭戰役、823砲戰為例,中國要拿台灣,已經是幾十年了,不是因為民進黨執政,也不是因為蔡英文當總統,或因為他要競選總統才開始。",claim,"賴副總統引用林逸民書中觀點表示,台海情勢越來越緊張,到底是誰的錯,是中國還是台灣,如果純粹是台海問題,那指責台灣還有可能,但現在不只台海問題,包括,黃海、東海、南海都發生問題,由此可見,目前台海緊張,問題不在台灣本身,而是對岸中國。","賴副總統提到,現在有一群在野黨,提出要「下架民進黨」,執政黨當然要面對社會各種質疑。","[{""name"": ""民進黨"", ""party"": ""DPP""}]",[],L1-14,12.3,_19aed0fe4cc9_u005,03_Lai_chinatimes_news
_fa3e95a9e48e_u005,侯友宜,KMT,news,2023-10-21 11:35:07,"陳玉坤致詞說,關渡宮300多年來扶持媽祖,堅持打造最美、最單純的媽祖信仰中心,集結所有社會良善的力量,讓台灣穩定,希望未來台灣在賴清德繼續領導下,能夠安全有尊嚴地在國際社會上立足,台灣人絕對有辦法為國際做出貢獻。",claim,與會的來賓還有台北市長蔣萬安、立委吳思瑤等人。,"他也向蔣萬安勉勵,希望能將北市打造成適合生養、教育的國際城市。","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],L1-14,12.3,_fa3e95a9e48e_u005,01_Ho_ltn_news
_106fac2feebb_u006,赖清德,DPP,news,2023-06-16 12:52:00,"劉櫂豪強調,這幾年來,國際上因為俄烏戰爭引發的原物料高漲、中國文攻武嚇軍機軍艦干擾不斷,加上疫情影響造成的經濟影響,台灣面對嚴峻的國內外形勢,必須要有立場堅定、堅持台灣主權,而且具有能力與經歷的總統來帶領大家。",claim,"透過 Google News 劉櫂豪盼望余文儀帶領台東縣「信賴台灣之友會」能夠整合台東縣所有力量,打造堅定團結的Team Taiwan,一起挺台灣,挺賴清德。","(編輯:李錫璋)1120616 台23線泰源隧道工程9/20動工 估114年底完工 台東縣府尋求議會同意代燒南投垃圾 挨批違背承諾 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",[],[],L1-14,12.3,_106fac2feebb_u006,03_Lai_chinatimes_news
_47a837f7f64a_u005,赖清德,DPP,news,2024-01-06 21:12:00,"柯文哲最近對台灣外國記者會(TFCC)演講時說:「過去30年來,藍綠兩黨輪流執政,但台灣人民的生活並沒有改善。人民之間的仇恨加劇,人民對國家的認同面臨分裂的風險。我們無法以理性、務實、科學的態度應對台灣面臨的真正威脅和危險。」 他列出經濟放緩、必需品短缺、極端天氣以及地緣政治帶來的戰爭風險等。",claim,"他與國民黨討論結盟競選總統數個月後,該計畫在最後一刻破局。","他說:「這讓台灣人民逐漸看清(問題),並試圖弄清楚我們的未來應該走向何方。」 分析家表示,幾個月來,柯文哲似乎比國民黨總統候選人侯友宜更有機會當選。","[{""name"": ""柯文哲"", ""party"": ""TPP""}]",[],L1-14,12.3,_47a837f7f64a_u005,03_Lai_chinatimes_news
_2a54f30a0908_u005,柯文哲,TPP,news,2023-06-15 11:27:41,"經濟部表示,為因應疫後與全球氣候變遷所伴隨複雜的社會挑戰,「社會創新行動方案2.0」將串聯政府機關、企業部門、非營利組織、公民等多方力量的公私民夥伴關係(Public-Private-People Partnership),以加速推進社會創新政策,建立我國典範案例,與國際社會分享交流,於全球永續議題擴散社會影響力,進而打造創新包容永續的韌性台灣。",claim,"陳建仁指出,本方案在政委李永得督導下,以「社會創新行動方案1.0」的推動成果為基礎,由過去12個參與部會,再新增納入數位發展部、交通部、環境保護署、客家委員會、海洋委員會等5個部會,並由經濟部擔任行政幕僚,接續彙整提出「社會創新行動方案2.0」。","經濟部表示,社會創新組織類型廣泛並涵蓋多元議題,我國目前已有超過841家社會創新組織、184家支持社創的產業夥伴(包括上市櫃公司等)、帶動超過2萬就業人數;",[],[],L1-15,16.3,_2a54f30a0908_u005,02_Ke_ltn_news
_22bae0f8a1ca_u003,赖清德,DPP,news,2023-10-03 11:58:35,"賴清德表示,世界局勢正在劇烈變化,台灣必須團結一致,將數位轉型及2050淨零轉型的挑戰化為進步的動力,他將推動7大主張,包含發展「五大信賴產業」、打造智慧科技島、建構「以人為本」智慧新社會、推動金融創新與發展、創新創業雨林生態系、發展護國群山、綠色成長新戰略,以此迎向新的國際經貿體系,善用自由民主國家同盟的身分、站穩全球供應鏈關鍵角色,推動創新驅動的經濟發展模式,打造人人擁有能力與公平機會追求自我實現的創新經濟與智慧國家。",claim,目標5年內創造2萬個新創就業、新創投資金額每年達1500億元、10年內讓台灣成為創新解決方案的淨輸出國。,"賴清德表示,他會持續推動蔡英文總統提出的「六大核心戰略產業」,進一步發展半導體、人工智慧、軍工、安控及通訊等「五大信賴產業」,支持台灣產業立足台灣、佈局全球、行銷全世界,成為全球供應鏈可信任的夥伴,包含協助企業建立跨國雙向研發中心,","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],L1-15,15.8,_22bae0f8a1ca_u003,03_Lai_ltn_news
_22bae0f8a1ca_u003,柯文哲,TPP,news,2023-10-03 11:58:35,"賴清德表示,世界局勢正在劇烈變化,台灣必須團結一致,將數位轉型及2050淨零轉型的挑戰化為進步的動力,他將推動7大主張,包含發展「五大信賴產業」、打造智慧科技島、建構「以人為本」智慧新社會、推動金融創新與發展、創新創業雨林生態系、發展護國群山、綠色成長新戰略,以此迎向新的國際經貿體系,善用自由民主國家同盟的身分、站穩全球供應鏈關鍵角色,推動創新驅動的經濟發展模式,打造人人擁有能力與公平機會追求自我實現的創新經濟與智慧國家。",claim,目標5年內創造2萬個新創就業、新創投資金額每年達1500億元、10年內讓台灣成為創新解決方案的淨輸出國。,"賴清德表示,他會持續推動蔡英文總統提出的「六大核心戰略產業」,進一步發展半導體、人工智慧、軍工、安控及通訊等「五大信賴產業」,支持台灣產業立足台灣、佈局全球、行銷全世界,成為全球供應鏈可信任的夥伴,包含協助企業建立跨國雙向研發中心,","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],L1-15,15.8,_22bae0f8a1ca_u003,02_Ke_ltn_news
_22bae0f8a1ca_u003,侯友宜,KMT,news,2023-10-03 11:58:35,"賴清德表示,世界局勢正在劇烈變化,台灣必須團結一致,將數位轉型及2050淨零轉型的挑戰化為進步的動力,他將推動7大主張,包含發展「五大信賴產業」、打造智慧科技島、建構「以人為本」智慧新社會、推動金融創新與發展、創新創業雨林生態系、發展護國群山、綠色成長新戰略,以此迎向新的國際經貿體系,善用自由民主國家同盟的身分、站穩全球供應鏈關鍵角色,推動創新驅動的經濟發展模式,打造人人擁有能力與公平機會追求自我實現的創新經濟與智慧國家。",claim,目標5年內創造2萬個新創就業、新創投資金額每年達1500億元、10年內讓台灣成為創新解決方案的淨輸出國。,"賴清德表示,他會持續推動蔡英文總統提出的「六大核心戰略產業」,進一步發展半導體、人工智慧、軍工、安控及通訊等「五大信賴產業」,支持台灣產業立足台灣、佈局全球、行銷全世界,成為全球供應鏈可信任的夥伴,包含協助企業建立跨國雙向研發中心,","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],L1-15,15.8,_22bae0f8a1ca_u003,01_Ho_ltn_news
_6b2d5450c3a4_u004,柯文哲,TPP,news,2023-02-16 21:53:51,"阿里歐拉致詞感謝我國頒贈勳章,並讚揚台灣是富有創造力、韌性及樂於助人的國家,巴拉圭堅信只有台灣人民有權決定台灣的未來,並支持台灣的國際參與,相信台灣能為世界做出有價值的貢獻,與國際社會共同解決當前面臨的挑戰。",claim,"阿里歐拉致力促進台巴邦誼及台海區域和平穩定,積極推展台巴兩國雙邊合作計畫,促進雙邊經貿交流,提升兩國人民的福祉。","阿里歐拉強調,台巴兩國共享民主、自由及人權等普世價值,巴拉圭將持續與台灣並肩站在一起。",[],[],L1-15,14.3,_6b2d5450c3a4_u004,02_Ke_ltn_news
_f6db20f1037c_u010,侯友宜,KMT,news,2023-05-18 05:30:00,"賴指出,他們討論的不是流量很高的話題,卻是國家需要被重視的事情,現階段國際情勢複雜,面對威權主義擴張、氣候變遷、淨零轉型及數位轉型等艱鉅挑戰,台灣必須維持均衡、開放、進步的正確方向,才能站穩國際舞台,同時也要持續尊重多元、關心弱勢、建立公義社會。",claim,賴清德昨晚也在臉書分享與蔡英文總統、行政院長陳建仁開會的「工作日常」。,"賴清德說,七年來民進黨累積許多執政成果,台灣正走在正確的路上,台灣是自由民主陣營的重要夥伴,接下來,民進黨會繼續扛起責任、壯大國家,打造台灣成為更民主、更繁榮、更和平的國度。",[],[],L1-15,14.3,_f6db20f1037c_u010,01_Ho_ltn_news
_10d47dfdf6b1_u004,赖清德,DPP,news,2023-11-04 12:45:00,"透過 Google News 賴清德說,朝野雖屬不同政黨,只不過是競爭對手,面對中國威脅及國際挑戰,國內應該要團結,國家利益高於政黨利益,政黨利益高於個人利益,以民主力量、國家認同團結台灣社會及朝野政黨。",claim,"賴清德表示,他將落實愛、和平、非暴力的民進黨核心價值,照顧基層,擴大投資社會,且秉持和平理念處理兩岸關係,「總統蔡英文說和平是唯一的選擇,和平也是未來清德的使命」,用和平當燈塔,民主做指南針,帶領人民勇敢向前走。","賴清德表示,他將發揮醫療專才,打造健康台灣,讓民眾更健康,世界擁抱台灣,並堅定打擊黑、金、槍、毒、詐騙,建立良好治安環境,世代安居樂業。","[{""name"": ""賴清德"", ""party"": ""DPP""}]","[""國家認同|identity""]",L1-15,14.3,_10d47dfdf6b1_u004,03_Lai_chinatimes_news
_f6db20f1037c_u010,赖清德,DPP,news,2023-05-18 05:30:00,"賴指出,他們討論的不是流量很高的話題,卻是國家需要被重視的事情,現階段國際情勢複雜,面對威權主義擴張、氣候變遷、淨零轉型及數位轉型等艱鉅挑戰,台灣必須維持均衡、開放、進步的正確方向,才能站穩國際舞台,同時也要持續尊重多元、關心弱勢、建立公義社會。",claim,賴清德昨晚也在臉書分享與蔡英文總統、行政院長陳建仁開會的「工作日常」。,"賴清德說,七年來民進黨累積許多執政成果,台灣正走在正確的路上,台灣是自由民主陣營的重要夥伴,接下來,民進黨會繼續扛起責任、壯大國家,打造台灣成為更民主、更繁榮、更和平的國度。",[],[],L1-15,14.3,_f6db20f1037c_u010,03_Lai_ltn_news
_1271d4c9b259_u008,赖清德,DPP,news,2023-12-27 18:21:00,"菲利佩六世在今年的耶誕夜演說中,選擇忽略西班牙國內的其他問題和國際社會的戰亂危機,全場都在讚揚西班牙憲法的民主價值,以及西班牙的團結統一。",claim,"此外,西班牙法學界人士和媒體也針對「特赦法案」的合憲性辯論不休。","菲利佩六世強調,憲法是西班牙歷史上最重大的政治成功。",[],[],L1-15,14.3,_1271d4c9b259_u008,03_Lai_chinatimes_news
_81e29bf712fa_u001,柯文哲,TPP,news,2024-01-03 22:43:36,"(記者鄭淑婷攝) 2024/01/03 22:43 〔記者鄭淑婷/桃園報導〕台灣大學政治系名譽教授明居正今(3)以「當今中國政治經濟社會的挑戰」為題發表演說,他提到,除了國際政治、主流國家反共保台作為等,中共現今面臨經濟財政、社會問題及政治鬥爭,是阻止其攻打台灣的三大內部因素,也凸顯中共其實並不強大而且弊病叢生。",claim,"台灣大學政治系名譽教授明居正以「當今中國政治經濟社會的挑戰」為題發表演說,他提到,中共現今面臨經濟財政、社會問題及政治鬥爭,是阻止其攻打台灣的三大內部因素。","明居正表示,中共內部因素首先就是經濟財政問題,從簡單的經濟成長理論來看,中國經濟發展從一九八○年開始加速至今已逾四十年,勞動力、土地、水電材料成本低廉的三大紅利早已用罄,這是中國經濟結構的「關鍵性缺陷」,加上武漢肺炎衝擊、香港問題、三年水災衝擊、屬高度借貸型經濟、糧食短缺、外匯存底短缺、國家財政困難、國進民退(國企進,民企退)政策錯誤、基礎產能不斷外移致掙外匯能力打折、未掌握核心技術僅是超大型加工出口區等,是中國經濟的根本缺陷所在。",[],[],L1-15,14.3,_81e29bf712fa_u001,02_Ke_ltn_news
_5e83e31eaafd_u014,柯文哲,TPP,news,2023-07-05 09:01:00,"賴清德提出的4大支柱理念全文如下: 「首先,我們必須建立台灣的威懾力,防禦力是國家安全的基石。在蔡英文總統領導下,我們提高國防預算、實現兵役改革、增強軍隊實力;這些行動增加北京動武的風險和代價達到減少軍事衝突風險的目的。我將加速轉型、強化不對稱作戰,注重成本效益和機動能力。我將在兵力訓練、重組訓練程序、民防、訊息交換上,尋求與民主夥伴和盟友更廣泛的合作。 第二,經濟安全是國家安全。自民主化後,台灣展現強大科技實力。身為前台南市長,我對見證推動下一代技術的半導體產業在台南和台灣各地發展感到驕傲。身為前行政院長,我致力提高工資、減稅、和吸引新投資。 我們的經濟成果為我們帶來機會的同時,也為我們構成了挑戰,對中國貿易的依賴成為被利用的弱點、使我們承受經濟脅迫。我們必須確保供應鏈安全,同時追求能使對外貿易多元化的貿易協定。我將支持本土產業創新,減少不必要的監管措施,努力確保經濟成長的果實更為均衡共享。 第三支柱是基於與全世界民主國家建立夥伴關係。今年,台灣派出全亞洲第一支前往烏克蘭義診的醫療團,協助因戰火受傷的民眾。各國國會議員、非政府組織、智庫和官方代表訪台人數寫下紀錄,這證明儘管中共持續威脅,我們並不孤單。 第四支柱是穩定而有原則的兩岸關係領導能力。近年來,中國切斷交流,堅持九二共識和一個中國框架,習近平視此框架為實現統一的途徑。中國解放軍對台灣、日本和東南海鄰國的威脅行動,加劇區域的軍事緊張局勢。 儘管軍事和經濟挑戰日益增加,我的首要任務仍維持務實與一致性。我將支持兩岸現狀,這也符合中華民國,也就是台灣,以及國際社會的最佳利益。我不排除在對等和尊嚴的原則基礎上,進行無前提條件對話的可能性。 1996年來,儘管很多事情發生變化,但很多事情並沒有改變。中國軍機和軍艦依舊在台海四周活動、試圖影響我們的民主選舉。經濟上的緊張情勢依舊存在。每天我們都被提醒著,永遠不能將自由和民主視作理所當然。然而我現在的承諾和27年前一樣明確:我將永遠為台灣人民和國際社會的和平與穩定努力奮鬥」。",claim,看清當前所面對到的挑戰、並確保台海維持和平穩定。,"(編輯:張芷瑄)1120705 賴清德:台灣能成為經濟日不落國 重啟服貿是錯誤 賴清德:服貿若簽訂 台灣經濟將被鎖進一中原則市場 柯文哲:九二共識版本多 恢復兩岸實質交流較重要 侯友宜:接受合乎中華民國憲法的九二共識 賴清德:放棄主權的和平是假和平 籲支持守護主權者 侯友宜不排斥侯習會 促賴清德說清楚贊成或反對台獨 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。","[{""name"": ""賴清德"", ""party"": ""DPP""}]","[""兩岸|cross-strait""]",L1-15,13.8,_5e83e31eaafd_u014,02_Ke_chinatimes_news
_34253e021eb8_u030,赖清德,DPP,news,2023-08-15 07:57:00,"(編輯:張芷瑄)1120815 賴清德會支持者 談民主前輩一路相挺數度哽咽 紐時:賴清德低調過境美國 力求展現穩健可靠形象 麻生太郎會賴清德 關切台灣是否有自我防衛決心 中國經濟陷困境 專家憂北京藉此升高台海風險 賴清德:中國巧製輿論 將2024大選形塑成戰爭和平選擇 賴清德:中國文攻武嚇損人不利己 疑賴論是為影響大選 出席舊金山僑宴 賴清德:努力打造台灣成亞洲矽谷 出訪巴拉圭返國 賴清德:國際社會非常重視台灣 侯友宜接受彭博專訪 暢談中國、國防預算與半導體 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",claim,"如果台積電選擇到美國或其他地方經營,是台灣經濟實力的拓展,也是國際供應鏈重組的一部分,他正面看待相關發展。",,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}]",[],L1-15,13.8,_34253e021eb8_u030,03_Lai_chinatimes_news
_5e83e31eaafd_u014,赖清德,DPP,news,2023-07-05 09:01:00,"賴清德提出的4大支柱理念全文如下: 「首先,我們必須建立台灣的威懾力,防禦力是國家安全的基石。在蔡英文總統領導下,我們提高國防預算、實現兵役改革、增強軍隊實力;這些行動增加北京動武的風險和代價達到減少軍事衝突風險的目的。我將加速轉型、強化不對稱作戰,注重成本效益和機動能力。我將在兵力訓練、重組訓練程序、民防、訊息交換上,尋求與民主夥伴和盟友更廣泛的合作。 第二,經濟安全是國家安全。自民主化後,台灣展現強大科技實力。身為前台南市長,我對見證推動下一代技術的半導體產業在台南和台灣各地發展感到驕傲。身為前行政院長,我致力提高工資、減稅、和吸引新投資。 我們的經濟成果為我們帶來機會的同時,也為我們構成了挑戰,對中國貿易的依賴成為被利用的弱點、使我們承受經濟脅迫。我們必須確保供應鏈安全,同時追求能使對外貿易多元化的貿易協定。我將支持本土產業創新,減少不必要的監管措施,努力確保經濟成長的果實更為均衡共享。 第三支柱是基於與全世界民主國家建立夥伴關係。今年,台灣派出全亞洲第一支前往烏克蘭義診的醫療團,協助因戰火受傷的民眾。各國國會議員、非政府組織、智庫和官方代表訪台人數寫下紀錄,這證明儘管中共持續威脅,我們並不孤單。 第四支柱是穩定而有原則的兩岸關係領導能力。近年來,中國切斷交流,堅持九二共識和一個中國框架,習近平視此框架為實現統一的途徑。中國解放軍對台灣、日本和東南海鄰國的威脅行動,加劇區域的軍事緊張局勢。 儘管軍事和經濟挑戰日益增加,我的首要任務仍維持務實與一致性。我將支持兩岸現狀,這也符合中華民國,也就是台灣,以及國際社會的最佳利益。我不排除在對等和尊嚴的原則基礎上,進行無前提條件對話的可能性。 1996年來,儘管很多事情發生變化,但很多事情並沒有改變。中國軍機和軍艦依舊在台海四周活動、試圖影響我們的民主選舉。經濟上的緊張情勢依舊存在。每天我們都被提醒著,永遠不能將自由和民主視作理所當然。然而我現在的承諾和27年前一樣明確:我將永遠為台灣人民和國際社會的和平與穩定努力奮鬥」。",claim,看清當前所面對到的挑戰、並確保台海維持和平穩定。,"(編輯:張芷瑄)1120705 賴清德:台灣能成為經濟日不落國 重啟服貿是錯誤 賴清德:服貿若簽訂 台灣經濟將被鎖進一中原則市場 柯文哲:九二共識版本多 恢復兩岸實質交流較重要 侯友宜:接受合乎中華民國憲法的九二共識 賴清德:放棄主權的和平是假和平 籲支持守護主權者 侯友宜不排斥侯習會 促賴清德說清楚贊成或反對台獨 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。","[{""name"": ""賴清德"", ""party"": ""DPP""}]","[""兩岸|cross-strait""]",L1-15,13.8,_5e83e31eaafd_u014,03_Lai_chinatimes_news
_2609e62feb7c_u006,赖清德,DPP,news,2024-01-01 09:49:00,"(編輯:林淑媛)1130101 習近平新年賀詞指防疫平穩轉段 稱統一是歷史必然 辯論會交鋒憲法、國家定位 賴柯質疑中國介選助侯 侯友宜:反台獨反一國兩制 用國防實力嚇阻確保和平 蔡總統:台灣沒有廢除死刑 努力完善制度預防犯罪 總統:社會不該在核電爭議打轉 非核選項應大步前進 12項ECFA關稅取消 總統:不能把商業機制變政治威脅 民眾黨5/18人民要當家宣講 台中3藍委將出席 民進黨6/28全代會 台北國際會議中心舉行 蔡英文訪英國 15日將赴國會交流發表演說 日經:蔡英文即將訪英 凸顯台英關係持續深化 2025/05/19 20:30 2024/01/01 11:05 2024/01/01 10:19 2024/01/01 09:49 2024/01/01 09:12 2024/01/01 07:55 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",claim,"她說,至於九二共識是國民黨主張與中國協商互動的政治基礎,和中華民國憲法是兩回事情,九二共識對國家主權是有風險,把九二共識與憲法混為一談,會使得中華民國憲法落入九二共識化的風險,這才是真正令人憂慮的地方,「中華民國憲法不是風險,但與九二共識的連結才是風險」。",,"[{""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""民進黨"", ""party"": ""DPP""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]","[""辯論|procedure"", ""ECFA|policy""]",L1-15,13.8,_2609e62feb7c_u006,03_Lai_chinatimes_news
_6cfbc4aa8ff3_u006,赖清德,DPP,news,2023-04-12 13:17:00,"(編輯:李錫璋)1120412 賴清德:擴大國際合作 引領價值外交新時代 22歲退伍士兵徒步環島登外媒 盼全民關注中共威脅[影] 侯辦疑雲豹與綠營關係深 民進黨:一再抹黑台灣綠能 民團代表退出 新北核安監督會遭指侯友宜後援會 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",context,"她表示,細數賴清德過往的發言有許多爭議,像是「加班就當作做功德」、一例一休、乾淨的煤等數不清的「賴皮」爭議言論,證明「賴神」所營造的光環都只是假象。",,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""民進黨"", ""party"": ""DPP""}, {""name"": ""綠營"", ""party"": ""DPP""}]",[],L1-15,13.3,_6cfbc4aa8ff3_u006,03_Lai_chinatimes_news
_4dbd2eac54ee_u007,赖清德,DPP,news,2023-08-02 19:01:00,"而過去在國民黨執政時,台日關係談的都是貿易、經濟、文化,甚至休閒、旅遊等,這一回完全不一樣,談的都是台海危機。",context,"侯友宜指出,在訪日過程中,他見到的每位日本政要、意見領袖,包括麻生太郎,都關心台海局勢;","侯友宜表示,台海危機是日本最關心的一件事,充分展現日方對台海危機的憂慮,包括麻生太郎都談到這些問題;","[{""name"": ""國民黨"", ""party"": ""KMT""}]",[],L1-15,13.3,_4dbd2eac54ee_u007,03_Lai_chinatimes_news
