doc_id,unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,unit_hash,unit_dup_flag,source,date,preprocessed_text,hard_rule_keep,hard_rule_reason,policy_gate,policy_gate_reason,priority_keep,semantic_status,semantic_similarity,nli_status,nli_score,key_hit,final_status,_source_file,_corpus_tier,debate_short_review,id,custom_id,source_file,source_relpath,L1_label,L1_reasoning,L1_error,L2_labels,L2_reasoning,L2_error
_79ff56b9d4ef,_79ff56b9d4ef_u002,"不過有網友質疑,柯文哲發表政見時,因三立電視插播廣告,導致發言內容消失40多秒,質疑電視台違反選罷法不得插播廣告的規定。",context,"中央選舉委員會20日晚上舉辦首場總統候選人電視政見發表會,由民視轉播。","三立新聞今天發布聲明表示,該場政見發表會是由中選會主辦,並委由民視無線台負責轉播,「三立並無轉播之責,亦不是主辦的轉播單位。」 透過 Google News 三立新聞表示,三立電視並非轉播台,且原晚間新聞時段本來就有商業電視廣告,仍必須在晚上7時30分及40分左右進廣告,「此廣告時段本就為平時廣告排播的重要時段,更與政見發表會所抽籤的候選人發言順序無關。」 三立新聞表示,針對特定有心人士連轉播單位都搞不清楚,未經查證就惡意污名化三立的新聞專業,令人遺憾。","[{""name"": ""柯文哲"", ""party"": ""TPP""}]",[],False,debate/manifesto,7872aecfca42e60029381da49339e0e6,False,02_Ke_chinatimes_news,2023-12-22 10:12:00,"不過有網友質疑,柯文哲發表政見時,因三立電視插播廣告,導致發言內容消失40多秒,質疑電視台違反選罷法不得插播廣告的規定。",True,cooccur: actor×institution,True,gate: actor×inst,False,REVIEW,0.4061630964279175,,,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,10557,req_e76f7b747b4d4197b78f221b59c46bf7,merged_deduped.csv,merged_deduped.csv,L1-06,爭議在選罷法與轉播規定，屬制度管理,,,選罷法規定、插播廣告爭議→僅選務與媒體規範，無主權/認同/動員等國族訊號,
总统辩论_e76e2f37b3f6,总统辩论_e76e2f37b3f6_u289,"你都不理会他,有那个协商机制你不好好用。",context,"侯友宜: 而且曾经在一九九二年,台湾在香港会谈努力底下,互相不承认主权,互相不否认治权,才有办法开启这样一个协商的机制。","所以民进党执政底下,就污名化了两岸。",[],[],True,legislative,0da60b9fa3fed565ee01f4b8906d4961,False,总统辩论,,"你都不理会他,有那个协商机制你不好好用。",True,institution_only,False,,False,REVIEW,0.40070349,,,False,REVIEW,02_conference_datasets/Debate_President_units.csv,3,,1208,req_f062d6782010403d8e09ee343fba986b,merged_deduped.csv,merged_deduped.csv,L1-06,談兩岸協商機制運用，屬政策機制評價，非安全威脅,,,僅責備「不好好用協商機制」，無主權/威脅/認同/動員等國族訊號,
_f64d08c2fd1e,_f64d08c2fd1e_u008,"年輕人最終選票流向,以及到底有多少人會投票,可能對明年1月13日的總統大選具有決定性的影響。",context,"台灣民眾黨之所以在民調中獲得支持,部分原因在於人們(尤其是年輕人)對生計問題的不滿。","根據官方數據,在2020年的上屆總統大選中,20多歲和30多歲台灣選民的投票率約7成,比例低於中、老年選民。",[],[],False,,f632d269c5797a83c4d0226dd58863b7,False,02_Ke_chinatimes_news,2023-12-04 20:17:00,"年輕人最終選票流向,以及到底有多少人會投票,可能對明年1月13日的總統大選具有決定性的影響。",True,institution_only,True,gate: core_election,False,REVIEW,0.3319941163063049,,,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,21700,req_9d927ad1fe374865aa8811e70368a15c,merged_deduped.csv,merged_deduped.csv,L1-06,描述選舉投票行為與結果影響，屬制度政治,,,描述選票流向與投票率影響選舉結果，屬一般選舉技術分析，無主權、威脅、認同或動員語氣→無,
_14c6e428aa64,_14c6e428aa64_u006,"因此將職場工作及照顧工時「7+1 」訴求及連署書送進總統府,倡議「7+1」工時可均衡工作及家庭的設計,落實性別平等工作法有關育嬰假及彈性工時,呼籲修法並鼓勵企業,提供更友善育兒的工作環境,建立「育兒家庭員工,減工時不減薪」制度。",claim,"今年10月28日,托育幼教老師及家長逾萬人走上街頭,網路也逾5000人連署認為,孩子的需求及情感支持,父母最懂,但忙碌的父母無法兼顧工作及小孩,","國立台北護理健康大學教授楊金寶則倡議,由政府支付1小時工時,讓家長安心培育未來20年後國家人才,人力資本是國本,也是厚植家庭、穩定社會最有價值的投資。",[],[],False,,4ad8bc01cc2df71cb79f4ca0b9baac52,False,01_Ho_ltn_news,2023/12/21 19:53,"因此將職場工作及照顧工時「7+1 」訴求及連署書送進總統府,倡議「7+1」工時可均衡工作及家庭的設計,落實性別平等工作法有關育嬰假及彈性工時,呼籲修法並鼓勵企業,提供更友善育兒的工作環境,建立「育兒家庭員工,減工時不減薪」制度。",True,institution_only,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1,,6647,req_17637c6e304646cca9f45b950f04f995,merged_deduped.csv,merged_deduped.csv,L1-06,主軸為育兒家庭友善工時與制度設計→政策,,,修法、制度設計聚焦勞動與家庭福利，無主權/威脅/認同/動員/價值國族語彙→不觸發L2,
_7d0e72ab02c4,_7d0e72ab02c4_u007,"因此,請陳建仁跟教育部長潘文忠進行討論,更進一步落實教育平權。",context,"她提到,在有一次的討論中,賴副總統提出了「縮小公私立大專學雜費差距」的構想,而她跟陳建仁都十分贊成。","總統說,以現況來說,就讀公立大專校院的學生大約占1/3,就讀私立大專校院的則約占2/3;",[],[],False,,ec6404fc5804442112c515ee6f72b51c,False,02_Ke_chinatimes_news,2023-06-29 16:22:00,"因此,請陳建仁跟教育部長潘文忠進行討論,更進一步落實教育平權。",True,institution_only,False,,False,KEEP,0.4283021092414856,,,False,REVIEW,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,20852,req_8149ff909e754c399605af8b07e80497,merged_deduped.csv,merged_deduped.csv,L1-06,教育政策機制本身，非單純福祉,,,教育平權屬社會政策價值，無國族、主權、威脅、動員等訊號→不觸發L2,
_e9a0f680d4c9,_e9a0f680d4c9_u001,賴副總統上午出席「2023台灣投資博覽會」。,context,"新北疑餵藥案 賴清德:孩子健康更重要、侯市長加油 2023/6/12 10:13 (6/12 14:40 更新) (中央社記者葉素萍台北12日電)新北市某幼兒園爆發疑似餵藥案,副總統賴清德今天說,如果這些孩子是自己的孩子、孫子,會有多難過,應該將心比心,這時候更重要是孩子的健康,「侯市長加油!一定要好好照顧小孩子」。","媒體會前提問,新北市長侯友宜昨天兩度要賴清德負責,賴副總統說,這事件重點應該畫在孩子,大家想想,如果這些孩子是自己的孩子、自己的孫子,會有多難過,應該要將心比心,這時候更重要是孩子的健康。",[],[],False,,39762916e1e7989576c68ab52de4d0be,False,03_Lai_chinatimes_news,2023-06-12 10:13:00,賴副總統上午出席「2023台灣投資博覽會」。,True,cooccur: actor×institution,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,5097,req_d7999ea72d2a46bb8c7ecdb064335332,merged_deduped.csv,merged_deduped.csv,L1-06,單純行程/出席描述，無政策或議題,,,出席「台灣投資博覽會」屬一般行程描述，無主權、認同、威脅或動員訊號→無標籤,
总统辩论_3c9723712c15,总统辩论_3c9723712c15_u175,"我们现在三个候选人我反台独,反一国两制,坚守民主自由制度,台湾未来两千三百万人的决定,赖先生你主张台独,柯文哲先生看起来是已读不回。",claim,"侯友宜: 如果你连台独也不放弃,连中华民国你也说是一个神话。","现在请民众党总统候选人柯文哲先生,申论。","[{""name"": ""柯文哲"", ""party"": ""TPP""}]",[],False,,7d03f3834f294441fa0f2719b0488468,False,总统辩论,,"我们现在三个候选人我反台独,反一国两制,坚守民主自由制度,台湾未来两千三百万人的决定,赖先生你主张台独,柯文哲先生看起来是已读不回。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.773670197,,,True,KEEP,02_conference_datasets/Debate_President_units.csv,3,,10997,req_1ea1e74e8d8c4f2eb181cb1ca955747a,merged_deduped.csv,merged_deduped.csv,L1-06,政治路線宣示，無安全威脅語言，排除L1-03,,L2-01|L2-05|L2-08,反台獨/反一國兩制→中國威脅框架L2-05；堅守民主自由制度→L2-08；台灣未來兩千三百萬人的決定→主權/自決L2-01,
_61c24e9d12dc,_61c24e9d12dc_u005,"在俄烏戰爭中,最引人注目的單兵裝備莫過於美國的「標槍」、英國的「NLAW」、德國的「鐵拳3型」反戰車飛彈,以及瑞典的「AT4」、西班牙的「C90」、挪威的「M76」等等。",context,"(圖擷取自「@IAPonomarenko」推特、路透,本報合成) 〔即時新聞/綜合報導〕在俄烏戰爭的初期階段,俄軍分別從烏克蘭北、中、南部發起進攻,北部俄軍意圖發起的「閃電戰」甚至一度突入基輔市區,總統府及國會大樓分別危在旦夕。","當然烏克蘭自己也早有不少反戰車飛彈、火箭彈,包括從蘇聯時期遺留下的各式RPG,以及後來外購的反戰車飛彈。",[],[],False,,3f3d543a62808fed6506ecf53f6fe167,False,02_Ke_ltn_news,2023-02-21 14:06:52,"在俄烏戰爭中,最引人注目的單兵裝備莫過於美國的「標槍」、英國的「NLAW」、德國的「鐵拳3型」反戰車飛彈,以及瑞典的「AT4」、西班牙的「C90」、挪威的「M76」等等。",True,institution_only,False,,False,REVIEW,0.0631790831685066,KEEP,0.8410270884633064,False,REVIEW,01_news_datasets/02_Ke_ltn_news_units.csv,1,,5592,req_b7c6b0c816524d3bb62f3696b1d240eb,merged_deduped.csv,merged_deduped.csv,L1-06,描述武器裝備，非安全威脅論述,,,純武器介紹，無主權、威脅、認同或動員語彙,
_27b7209ab364,_27b7209ab364_u007,"中選會公告總統、副總統與立法委員選舉候選人登記日期與必備事項,候選人可在11月20日到24日申請登記。",context,"黨內人士表示,賴清德按照選戰步調,推出競選團隊組織架構、不分區立委名單,緊接著20日公布副手人選,選戰團隊形成鐵三角,以賴清德、蕭美琴為主、總統蔡英文居第二線,形成3條戰線,黨內3位高人氣的政治明星分進合擊。","這名人士說,蕭美琴擔任副手,對選戰絕對是加分,蕭美琴經過選舉的洗禮、豐富的涉外經驗、地方民意代表等在地經驗,從地方到中央再到國際。",[],[],False,,7a58acee28719e9d307112049502ccfa,False,03_Lai_chinatimes_news,2023-11-19 14:13:00,"中選會公告總統、副總統與立法委員選舉候選人登記日期與必備事項,候選人可在11月20日到24日申請登記。",True,institution_only,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,10740,req_7ad152681cdd4f41bfd48c264f6a9b99,merged_deduped.csv,merged_deduped.csv,L1-06,純選務程序說明，主角為制度機制，排除人文關懷,,,單純選務程序說明，無主權、威脅、認同或動員語句,
_dfb5fafb0fb9,_dfb5fafb0fb9_u007,"王宏恩舉例,1991年底第二屆國大選舉中,因為拒絕刪除候選人的台獨政見,有6位地方選委會主委(由市長兼任,台北縣尤清、宜蘭縣游錫堃、高雄縣余陳月瑛、屏東縣蘇貞昌、嘉義市張文英、彰化縣周清玉等6人)辭職抗議,而彰化縣及高雄縣更是先印出有台獨政見的選舉公報後送出,台灣省選委會再緊急全面收回查,6位官員更在選後被懲處。",context,"王宏恩表示,解嚴後公佈的「選罷法」,仍禁止候選人在政見欄刊登這3種項目的政見,不過當時台灣追求民眾自決、台灣獨立的聲音越來越大,也讓解嚴初期的幾次選舉造成重大衝突。","王宏恩表示,在幾次的選舉風波後,中選會官員跟政治人物提議「廢除政見欄」,避免衍生妨礙言論自由或政治判斷的風波,而刪除政見欄可能帶來的資訊不對稱的問題,當時的中選會官員及立委們則認為透過公辦的電視政見發表會取代選舉欄即可。",[],[],False,debate/manifesto,ffd70453f8dc1edb319fb5338ebc0f7d,False,03_Lai_ltn_news,2024-01-03 16:23:14,"王宏恩舉例,1991年底第二屆國大選舉中,因為拒絕刪除候選人的台獨政見,有6位地方選委會主委(由市長兼任,台北縣尤清、宜蘭縣游錫堃、高雄縣余陳月瑛、屏東縣蘇貞昌、嘉義市張文英、彰化縣周清玉等6人)辭職抗議,而彰化縣及高雄縣更是先印出有台獨政見的選舉公報後送出,台灣省選委會再緊急全面收回查,6位官員更在選後被懲處。",True,institution_only,True,gate: taiwanicity=3,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_ltn_news_units.csv,1,,22541,req_8ced404cba7640299e9650e836c5aef6,merged_deduped.csv,merged_deduped.csv,L1-06,描述選務與官員懲處之制度運作，非安全,,L2-04,戒嚴後選舉衝突、台獨政見遭刪、官員辭職抗議且被懲處→以爭議性歷史事件論證→L2-04,
_42035979a8d1,_42035979a8d1_u003,"蔡筱薇指出,對比民進黨總統參選人賴清德拋出高教政策,郭台銘也在臉書提及對於高教改革的看法,縱然侯友宜至今尚未有明確的政見,但也可以由此知道郭的目的性十分強烈。",claim,"蔡筱薇表示,郭台銘爭取國民黨提名參選總統失利,雖然他第一時間聲明選擇團結,但其動作仍不斷,迄今仍用臉書PO文,針砭國際局勢、政府政策,從各種跡象看來,郭台銘其實並沒有放棄總統大選。",,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""民進黨"", ""party"": ""DPP""}]",[],False,debate/manifesto,e434d0c11a6b58ef9d9243abe9b744ce,False,01_Ho_ltn_news,2023/7/3 15:16,"蔡筱薇指出,對比民進黨總統參選人賴清德拋出高教政策,郭台銘也在臉書提及對於高教改革的看法,縱然侯友宜至今尚未有明確的政見,但也可以由此知道郭的目的性十分強烈。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.512178421,,,True,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1,,20122,req_b0d8323cab864c838840e9f0e79d4261,merged_deduped.csv,merged_deduped.csv,L1-06,評估政治人物參選意圖與目的性，屬治理政治,,,僅談高教政策與選舉目的性，無主權/認同/威脅/動員等國族訊號→無,
_6f049369ca1b,_6f049369ca1b_u020,"2020年時任總統川普(Donald Trump)一度反對計畫案持續停擺,但後來態度180度逆轉,表示他已經聽見內華達州聲音,「我的政府會尊重你們」。",claim,"民間、政治阻力不斷,美國時任總統歐巴馬(Barack Obama)2010年宣布撤銷育加山案執照申請。","侯友宜能源政策將核電列為選項之一,他舉例,芬蘭會將核廢料固化,打到地底下;",[],[],False,,a2c9e589d72c867b106e1b36e29fa952,False,02_Ke_chinatimes_news,2023-08-18 19:37:00,"2020年時任總統川普(Donald Trump)一度反對計畫案持續停擺,但後來態度180度逆轉,表示他已經聽見內華達州聲音,「我的政府會尊重你們」。",True,institution_only,True,gate: core_election,False,REVIEW,0.3861460089683532,,,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,14312,req_534539bb1d6a4eca821e1ae185f04e3b,merged_deduped.csv,merged_deduped.csv,L1-06,描述領袖政策立場轉變，屬政府決策,,L2-01|L2-06,美國總統、我的政府→國家行為主體→L2-01；尊重你們、回應地方聲音→隱含共同體標準→L2-06,
_a7d9c16b58dd,_a7d9c16b58dd_u001,"她希望非洲計畫可逐步檢討、進到下一階段,把計畫做得更好、更具擴張性,讓下任總統上台後能承接。",context,"總統:非洲政要對台感興趣 盼非洲計畫具擴張性讓下任總統承接 2023/9/7 21:42 (9/7 22:29 更新) (中央社記者溫貴香姆巴巴內市7日電)總統蔡英文今天表示,許多非洲國家政要對台灣很感興趣,希望他們國家在經濟或對外關係上,可以有「台灣」的成分在裡面;","總統蔡英文率團訪問非洲友邦史瓦帝尼,她在當地時間7日與隨團媒體茶敘。",[],[],False,,fe6f3000965ea0070c017e7c74b73c87,False,03_Lai_chinatimes_news,2023-09-07 21:42:00,"她希望非洲計畫可逐步檢討、進到下一階段,把計畫做得更好、更具擴張性,讓下任總統上台後能承接。",True,institution_only,True,gate: core_election,False,REVIEW,0.3312904238700866,,,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,22415,req_72fddffec30e4fe6ba75458cc9700d35,merged_deduped.csv,merged_deduped.csv,L1-06,談對非洲計畫的政策規劃與延續性，非經濟本身,,L2-07,經濟/外交願景「更具擴張性」、讓下任總統承接→集體未來願景動員→L2-07,
_787cecda63f4,_787cecda63f4_u004,"國民黨副總統候選人趙少康接受媒體聯訪時則說,他看中國大陸發布新聞是指用火箭搭載衛星飛到外太空,與國防部發布消息不同;",claim,"國防部今天下午發布國家級警報,中國下午3時4分發射衛星已飛越南部上空,請民眾注意安全,不過,英譯版本卻將衛星翻譯成missile(飛彈),國防部指出,因疏忽未同步更新原系統用字、精準表達發射物是衛星而非飛彈,向社會大眾致歉。","他質疑距離選舉剩下3、4天,國防部發布訊息嚇台灣選民,「有時候介選不是老共介選,是民進黨介選,有這樣的嚴重嫌疑」。","[{""name"": ""趙少康"", ""party"": ""KMT""}, {""name"": ""國民黨"", ""party"": ""KMT""}]",[],False,,70809701a3e80af0b450a77173a5e2cb,False,01_Ho_chinatimes_news,2024-01-09 17:23:00,"國民黨副總統候選人趙少康接受媒體聯訪時則說,他看中國大陸發布新聞是指用火箭搭載衛星飛到外太空,與國防部發布消息不同;",True,cooccur: actor×institution,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/01_Ho_chinatimes_news_units.csv,1,,9877,req_ae6d3c30e54b4b69bfbb6542c6d0185b,merged_deduped.csv,merged_deduped.csv,L1-06,批評國防部訊息與中方說法不同，聚焦介選指控非安全本身,,,提及中國大陸、國防部訊息差異但僅為事實描述，無身分邊界、威脅、安全或動員語氣→不觸發各類L2,
副总统辩论_4c7494876048,副总统辩论_4c7494876048_u118,"这个侯友宜昨天也讲过了那我们真的很诚挚邀请民众党柯文哲一起来组联合内阁, 联合政府那甚至包括院长, 副院长,行政,院长, 副院长都可以请柯文哲大家一起来商量到底谁比较适合那至于说我选的时候,我像选总统一样,选那选的时候,当然要很努力选。",claim,"赵少康: 所以才说,我们会一起来推内阁制也希望将来组成联合政府。","你当然是很拚命,但是选上以后按照宪法。","[{""name"": ""赵少康"", ""party"": ""KMT""}]",[],False,,8569fef34c725a7424a0e48ed0f43e28,False,副总统辩论,,"这个侯友宜昨天也讲过了那我们真的很诚挚邀请民众党柯文哲一起来组联合内阁, 联合政府那甚至包括院长, 副院长,行政,院长, 副院长都可以请柯文哲大家一起来商量到底谁比较适合那至于说我选的时候,我像选总统一样,选那选的时候,当然要很努力选。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.58354336,,,False,KEEP,02_conference_datasets/vice_president_units.csv,3,,11758,req_c94794b34866499b82d343fe33ddb178,merged_deduped.csv,merged_deduped.csv,L1-06,討論組聯合政府與內閣職位分配屬治理機制,,L2-07,誠摯邀請、一起来组联合内阁、大家一起来商量→L2-07,
总统辩论_e76e2f37b3f6,总统辩论_e76e2f37b3f6_u541,"美国的重量级学者也讲了,他希望民进党取消台独党纲。",context,柯文哲: 请问你如何务实的推动台独?,"柯文哲: 还有啦喔,你在前天的政见发表会说ECFA不是台湾应该要走的路。","[{""name"": ""民进党"", ""party"": ""DPP""}]",[],False,,cedfbf0129ee2488edb40ad241cb5c90,False,总统辩论,,"美国的重量级学者也讲了,他希望民进党取消台独党纲。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.56490922,,,False,KEEP,02_conference_datasets/Debate_President_units.csv,3,,18229,req_77dc7221a905422187808e2564ee9665,merged_deduped.csv,merged_deduped.csv,L1-06,談台獨黨綱屬政治立場與路線，非安全威脅,,L2-01,提及台獨黨綱→主權與國家定位爭議→L2-01；無其他明顯國族面向,
_5029abba32b8,_5029abba32b8_u004,"蔡英文總統致詞指出,過去幾年在政府和民間共同努力下,反毒獲得不錯的成效,以去年為例,各級毒品查獲量即接近1萬公斤,創下新高,有效防止毒品的供應,另外,相較於2022年全國各級施用毒品人口總數為4萬2千多人,較2016年的6萬638人,整體施用人數已減少1萬8千多人,已下降30%,不過,因為新興毒品不斷誘惑青少年,希望相關機關能夠加強查緝毒品和宣導毒品的危害。",claim,"蔡清祥表示,反毒工作的成功,除了政府和地方通力合作外,更有賴於所有民間夥伴、團體的用心和付出,打擊毒品犯罪只靠政府的力量是不夠的,今天獲獎的民間人士、團體,都是長期、不間斷的付出、奉獻,深入學校和社區等地,因此能夠受到蔡英文總統親自頒獎,他在此要特別感謝反毒有功的人士和團體。","行政院長陳建仁表示,政府從法律、制度和教育等相關層面都不斷從事反毒工作,6年多來,反毒拿出亮眼的成績,都是全體反毒工作人員的辛勞和民間的合作投入,感謝大家的付出,但反毒是長期的戰役,希望國人繼續努力,讓我國反毒成績成為亞太國家中前段班的典範。",[],[],False,,1cc76b27a428bcfde4be9b1c7e13cdbe,False,03_Lai_ltn_news,2023-06-26 16:19:36,"蔡英文總統致詞指出,過去幾年在政府和民間共同努力下,反毒獲得不錯的成效,以去年為例,各級毒品查獲量即接近1萬公斤,創下新高,有效防止毒品的供應,另外,相較於2022年全國各級施用毒品人口總數為4萬2千多人,較2016年的6萬638人,整體施用人數已減少1萬8千多人,已下降30%,不過,因為新興毒品不斷誘惑青少年,希望相關機關能夠加強查緝毒品和宣導毒品的危害。",True,institution_only,True,gate: core_election,False,REVIEW,0.2507666051387787,,,True,KEEP,01_news_datasets/03_Lai_ltn_news_units.csv,1,,2577,req_b32ba06058ff402cb605af6267ec8ad6,merged_deduped.csv,merged_deduped.csv,L1-06,主軸為政府反毒政策成效與要求→治理非人本,,L2-05|L2-06|L2-07,查獲量創新高、施用人數下降→L2-06；希望機關加強查緝與宣導→L2-07；新興毒品誘惑青少年→L2-05,
_2001252c57f6,_2001252c57f6_u005,"賴清德回應很多藍軍政治人物喜歡用「台獨金孫」貼標籤指出,「當然不接受、也沒有這個事實」,因為台灣政治只有政治金童,沒有台獨金孫這個事情。",claim,三立新聞台政論節目「鄭知道了」今晚播出賴副總統專訪。,"大家都是台灣小孩,而他是最小的小孩,「不可能有台獨金孫,或是民主金孫,或什麼金孫之類的」。","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],False,,766fb7895a8c2035186c39f13e15ac35,False,01_Ho_chinatimes_news,2023-08-07 23:12:00,"賴清德回應很多藍軍政治人物喜歡用「台獨金孫」貼標籤指出,「當然不接受、也沒有這個事實」,因為台灣政治只有政治金童,沒有台獨金孫這個事情。",True,cooccur: actor×institution,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,False,KEEP,01_news_datasets/01_Ho_chinatimes_news_units.csv,1,,10418,req_4b352ed1192d49f699605edb238386b5,merged_deduped.csv,merged_deduped.csv,L1-06,回應台獨標籤屬政治立場與論述非安全威脅,,,否認台獨標籤、稱「台灣政治只有政治金童」→淡化國族立場差異，無主權/威脅/價值主軸,
_70fdad8371b6,_70fdad8371b6_u010,"對於內參民調是否會納入郭台銘,他也未正面回應,重申國民黨的主要候選人希望能有更多人的支持,可以更強,需要郭台銘一起來團結努力。",claim,"媒體詢問,未來是否要公布內參民調,否則郭台銘恐不能信服,朱立倫未正面回應,僅強調郭台銘是藍軍重要的一份子與資產;",(編輯:黃瑞弘)1120408 郭台銘為4年前負氣退黨道歉 爭取國民黨提名選總統 郭台銘爭總統提名 侯友宜:護國愛民是我不變初心 郭台銘表態未獲提名也會助選 國民黨:胸襟令人感佩 挺郭台銘或侯友宜?,"[{""name"": ""國民黨"", ""party"": ""KMT""}]",[],False,,bc7f4592fee7a463962e719e785d766c,False,02_Ke_chinatimes_news,2023-04-08 12:19:00,"對於內參民調是否會納入郭台銘,他也未正面回應,重申國民黨的主要候選人希望能有更多人的支持,可以更強,需要郭台銘一起來團結努力。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.5190083384513855,,,False,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,16567,req_9d21c400b1ea4505ac3429c3f9708b50,merged_deduped.csv,merged_deduped.csv,L1-06,政黨內部協調與選戰布局，屬政策治理,,L2-07,「更多人的支持、一起來團結努力」→動員與團結→L2-07,
_8e7a7f13e88e,_8e7a7f13e88e_u000,"國民黨黨主席朱立倫昨天公佈34席不分區立委名單,並稱這是「史上最年輕、史上最好」名單,但由於一律不提名現任不分區、中常委,引發黨內不滿。",claim,,"國民黨立院黨團首席副書記長、現任不分區李德維今(20)日坦言,無法向黨內支持的好朋友交代,所以確實有退出幾個群組,但他也認為,不分區名單是朱立倫權責,完全尊重跟理解,但基層聲音上達、反映機會非常小,黨中央應檢討、反省。","[{""name"": ""國民黨"", ""party"": ""KMT""}]",[],False,,d48ecc38471f193c8f0aedd25b167c98,False,01_Ho_tvbs_news.csv,2023-11-20 12:52:00,"國民黨黨主席朱立倫昨天公佈34席不分區立委名單,並稱這是「史上最年輕、史上最好」名單,但由於一律不提名現任不分區、中常委,引發黨內不滿。",True,cooccur: actor×institution,True,gate: actor×inst,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/01_Ho_tvbs_news_units.csv,1,,18748,req_88ebdf4fbdfe45faa172b9f3bf196892,merged_deduped.csv,merged_deduped.csv,L1-06,政黨內部提名與權責爭議，屬治理管理,,,政黨內提名爭議，僅涉黨務與人事評價，無國家、主權、威脅或集體願景語彙→無標籤,
_460ced9b47f9,_460ced9b47f9_u014,"柯文哲表示,不管是六都還是其他縣市,女性議員、民代的比例非常高,至於國會則是因為不分區鎖住男女比例;",claim,"柯文哲也提到,政府官員女性比例不高,可是民代的女性比例很高,原因是投票行為,「因為女生不見得投給帥哥,但男生很容易投給美女」。","台灣很奇怪,在政壇上,女生具有民意代表的優勢,但女性在閣員就沒有優勢,可能原因是女性提早退出職場,競爭高階職務時比較吃虧。","[{""name"": ""柯文哲"", ""party"": ""TPP""}]",[],False,,c8d813bb6851d42d5759627cac08058d,False,02_Ke_chinatimes_news,2023-09-27 16:39:00,"柯文哲表示,不管是六都還是其他縣市,女性議員、民代的比例非常高,至於國會則是因為不分區鎖住男女比例;",True,cooccur: actor×institution,True,gate: actor×inst,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,17689,req_647de1a8d166400e8f44ad559a18cde6,merged_deduped.csv,merged_deduped.csv,L1-06,談女性民代比例與制度設計，屬制度/政策,,,談女性議員比例與國會性別配額，無主權、威脅、動員等國族訊號→不屬任何L2,
